TS,SKT,CPU,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization % in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,branch misprediction ratio,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_reads (MB/sec),IO_bandwidth_disk_or_network_writes (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_....MS_Switches(%),TMA_....LCP(%),TMA_....DSB_Switches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_....MS(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_....Other_Mispredicts(%),TMA_..Machine_Clears(%),TMA_....Other_Nukes(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Store_Fwd_Blk(%),TMA_......L1_Latency_Dependency(%),TMA_......Lock_Latency(%),TMA_......Split_Loads(%),TMA_......FB_Full(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Contested_Accesses(%),TMA_......Data_Sharing(%),TMA_......L3_Hit_Latency(%),TMA_......SQ_Full(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......Store_Latency(%),TMA_......False_Sharing(%),TMA_......Split_Stores(%),TMA_......Streaming_Stores(%),TMA_......DTLB_Store(%),TMA_..Core_Bound(%),TMA_....Divider(%),TMA_....Serializing_Operation(%),TMA_....AMX_Busy(%),TMA_....Ports_Utilization(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_....FP_Arith(%),TMA_....Int_Operations(%),TMA_....Memory_Operations(%),TMA_....Fused_Instructions(%),TMA_....Non_Fused_Branches(%),TMA_....Other_Light_Ops(%),TMA_..Heavy_Operations(%),TMA_....Few_Uops_Instructions(%),TMA_....Microcode_Sequencer(%)
1761734276,,,,2.9248122,72.487317,21.990997,0.9911065,4.1741843,1.0089733,119.79197,0.035940474,0.00053592883,0.01775793,0.26821043,0.0061414031,0.0056300245,0.0086309722,0.001118559,0.0013240152,1.9715269e-05,0.0051146627,39.389014,30.880073,+Inf,184.23997,14.609751,1.349754,0,78.77304,20.609859,39217.839,9737.9658,48955.805,0.00014867996,0.0079084053,2.7779787e-05,100,0,6.0183895,0.044353426,0.059890442,25.817675,17.209802,5.8392883,1.4502637,10.438649,0,0.007679253,2.4714083,8.6078722,4.700852,10.365932,0.28355071,15.555842,13.925399,11.949715,1.1073534,0.95080841,34.291878,28.162443,11.678183,30.150747,0.99501992,11.985955,0.086421597,0.38449043,0.45836341,1.1927461,22.20652,5.1584897,1.543242,12.059971,0.97277725,6.6194002,100,-20.7118,1.0668511,20.069282,3.134399,0.096789631,0,5.8617909,6.1294352,4.434784,0.53990364,0,16.306098,26.261387,24.138012,3.9743033,0.019285626,12.021761,2.879557,1.2574019,8.0236691,2.1233756,2.2251489,0
1761734281,,,,2.8499436,76.139101,22.466078,0.8693689,4.0470766,1.1502597,139.7745,0.030032674,0.00049648322,0.016985058,0.26238358,0.0072809879,0.0059004041,0.010034865,0.0015303677,0.0014438057,1.5518834e-05,0.0042785683,39.788325,30.944608,+Inf,184.88444,14.29503,1.6075053,0,77.422232,21.925789,37859.215,9295.0414,47154.256,0.00011920406,0.0078558563,2.8978561e-05,100,0,6.0399169,0.043769657,0.044525827,28.233861,19.0861,4.453359,1.6901516,12.132701,0,0.0065031614,2.3255003,9.1477608,4.6819589,9.880556,0.26549485,16.008189,13.735698,11.872422,0.62901949,0.91474119,33.603522,26.568758,13.531778,39.003589,1.1376765,12.201577,0.07239516,0.28300045,0.492665,1.2659646,21.902013,5.8201703,1.6419648,12.067395,1.0305024,6.8145909,100,-22.154446,0.85659241,21.252227,3.2554612,0.14315057,0,5.7230623,7.0347644,3.4981748,0.43847604,0,16.037837,31.355599,29.174522,4.4519367,0.018235254,11.435828,3.1072106,1.3543442,8.9231477,2.1810772,2.3113312,0
1761734286,,,,2.9405775,75.857302,22.030031,1.1862653,3.9092917,0.84298177,105.30191,0.042444882,0.0006067905,0.020013539,0.27779932,0.0043731639,0.0054007014,0.0077578021,0.0010246037,0.0017910385,2.2427555e-05,0.0057796433,40.440478,28.774997,+Inf,184.31018,14.324118,2.3745258,0,78.600176,20.792437,37876.306,9345.6527,47221.959,0.00013590148,0.0089523586,2.8052791e-05,100,0,6.0439471,0.033170802,0.065494637,21.581675,13.95953,6.2020716,1.4007485,8.1300496,0,0.0072299671,2.7497144,7.6221446,5.0466786,9.007374,0.27826601,15.97989,14.474796,12.362411,1.0558498,0.88826301,32.655166,25.725024,13.845322,37.618004,0.85222101,10.825621,0.075415358,0.36052065,0.4456361,1.3252605,20.519402,5.8837191,1.7825332,11.957571,0.17997964,6.6415701,100,-20.800287,1.2407704,17.806907,3.6562118,0.09940214,0,7.9643996,6.9301424,4.8661933,0.4622463,0,16.490751,23.769482,21.627323,2.6790793,0.020673807,9.7305388,2.7750376,1.3263377,7.2284481,2.142159,2.3880701,0
1761734291,,,,2.7674262,70.882522,21.155659,1.0893571,3.8554601,0.9179726,100.84003,0.041563318,0.00060428467,0.017675592,0.27322255,0.0043636974,0.0049468068,0.007170004,0.0008095066,0.0012502108,2.2826531e-05,0.0058339556,40.297305,31.250597,+Inf,184.01722,14.374629,1.678015,0,82.528942,16.878166,37954.418,9342.7842,47297.202,6.7594524e-05,0.0062214661,2.743971e-05,100,0,5.9824817,0.049173393,0.061267493,21.846988,13.400606,5.3350153,1.30691,8.3321835,0,0.0071871104,2.6217182,8.4463822,5.9862023,8.8196056,0.27420278,15.045994,14.779193,11.856277,0.67129294,0.85671975,30.320723,24.549179,14.514886,22.98494,0.83626157,11.719242,0.090138315,0.54642221,0.35638641,1.5732035,20.864196,7.0143287,1.6961701,11.048096,0.26880356,8.6621341,100,-17.892635,1.358684,16.717628,4.1233081,0.13330701,0,8.2252208,5.7715434,4.6375452,0.56275653,0,15.456597,23.743288,21.583944,2.7371029,0.018441882,11.776888,2.5362947,1.1573677,10.583937,2.1593439,2.2445189,0
1761734296,,,,2.7622928,77.199203,20.929467,1.058822,3.9021127,0.94444579,112.78402,0.041976127,0.00051472929,0.020678392,0.28022447,0.0057656654,0.0054362682,0.0082417675,0.0010434031,0.0013105688,2.0526221e-05,0.0050550213,40.025563,29.601892,+Inf,184.92539,14.472264,1.7262955,0,79.677547,19.738322,38634.914,9590.9171,48225.831,0.00012434771,0.0057013831,2.703933e-05,100,0,5.9034205,0.044142896,0.050600371,26.725501,17.669523,5.6596734,1.2095525,10.40688,0,0.0070934373,2.5590869,9.0559783,5.0238349,9.3195402,0.26565528,16.228751,15.346391,12.439582,0.82477566,1.1172486,30.239258,23.603833,13.770497,19.583061,0.71936063,11.108617,0.074684309,0.48952818,0.38057917,1.3861085,21.976196,6.3730392,1.7631635,11.824715,0.27468466,7.2694832,100,-20.0851,1.1738341,15.652545,3.6496677,0.10645424,0,7.778112,6.6354255,4.4908782,0.4990887,0,15.992799,25.90444,24.000848,4.2486005,0.018793772,10.660153,2.7098572,1.2075273,7.3991436,1.9035914,2.2428587,0
1761734301,,,,2.9182918,77.800298,22.663807,0.86914301,4.0417764,1.1505586,146.28734,0.030443496,0.00050242479,0.015559773,0.2594116,0.0055901014,0.0063678805,0.010166462,0.0015975047,0.0014786312,1.5232382e-05,0.0040496289,39.215225,29.53601,+Inf,184.36602,14.226989,2.3345677,0,75.500283,23.855764,37484.556,9121.385,46605.941,9.1247973e-05,0.0039911093,2.4541926e-05,100,0,6.112013,0.050377475,0.050288983,25.848493,17.152715,4.6630589,2.2336486,10.794083,0,0.0059493543,2.4471511,8.6957771,4.9053721,8.5258265,0.26853134,17.122065,14.61935,11.471888,1.2542754,0.6808477,28.821035,22.799982,13.163483,26.373264,0.70278904,10.452102,0.071785989,0.27551484,0.43765413,1.1151551,23.292395,5.3458609,2.0480974,6.2884694,0.85238216,4.5856151,100,-17.53978,0.92879359,17.233486,4.4648175,0.11737535,0,7.5525199,6.0210524,3.1122074,0.46043757,0,16.153135,31.911382,29.475882,4.6041837,0.018940244,10.414502,3.1268262,1.4010934,8.5530233,2.4355001,2.2844489,0
1761734306,,,,2.8846726,86.05123,22.802268,1.0634013,4.0243535,0.94037878,130.72073,0.040697101,0.0005107171,0.019642002,0.2775342,0.0047197525,0.0062608582,0.0093284052,0.0014931528,0.0012638754,1.9185679e-05,0.0045286949,40.059565,27.77193,+Inf,184.16807,14.503852,1.769372,0,80.194538,19.164143,39032.427,9607.2386,48639.665,0.00016411778,0.0068059181,2.8603295e-05,100,0,5.833023,0.04434468,0.054172352,21.33402,14.504233,6.6278816,1.4332697,8.1111502,0,0.0064256859,2.290791,6.8297866,5.6752079,7.9931775,0.24471063,13.501764,15.627063,12.426681,0.66691308,0.78743206,27.140496,20.976468,13.747667,32.615625,0.57480052,10.197411,0.07779022,0.47981265,0.34406448,1.5163634,21.068855,6.6473675,1.7347301,11.82621,1.5140895,8.1638112,100,-23.14852,0.91007915,19.72941,3.1086288,0.1325158,0,6.9999258,6.164028,4.7890779,0.47080761,0,14.316459,26.717529,24.581467,2.4357513,0.021361543,9.3093605,2.7020915,1.3926343,8.2987344,2.1360622,2.2487349,0
1761734312,,,,2.8891822,77.259651,21.470125,0.9806009,3.8858705,1.0197829,127.47453,0.036603788,0.00052391481,0.018501371,0.27110784,0.0051519999,0.005622272,0.0083146265,0.0010544023,0.0015953076,1.8022525e-05,0.0050784493,40.008934,28.1005,+Inf,184.72888,14.763851,1.35728,0,78.806163,20.576415,40042.151,9921.8295,49963.981,0.00014469105,0.0089805156,2.8338532e-05,100,0,5.9138592,0.042401579,0.04510296,24.118356,14.379589,5.2419662,1.6693725,9.7809675,0,0.0066662545,2.7060253,9.7387671,4.7557342,9.8140573,0.26503538,15.937778,14.417538,11.774999,0.82173488,0.87621187,30.53033,24.306085,14.114196,34.595289,0.92786806,11.58517,0.065043109,0.33970651,0.41673169,1.1870984,21.641439,4.9925287,1.5755519,8.5831636,0.719631,5.4020662,100,-16.769448,1.160275,16.205004,4.1329969,0.13758569,0,7.3768771,6.2242452,4.0147877,0.47826162,0,16.314074,27.101545,24.92002,3.3578364,0.018627083,11.158214,2.9953292,1.3811445,10.68603,2.1815249,2.2526793,0
1761734317,,,,2.7096839,91.311584,22.022323,0.93175572,3.9349859,1.0732427,148.70668,0.035521336,0.00045786173,0.017294137,0.26698793,0.008773762,0.0064918835,0.011927994,0.0019957194,0.0010749571,1.5566867e-05,0.0038962315,40.018959,28.818227,+Inf,183.74232,14.545549,1.8171347,0,82.039855,17.36078,38981.952,9523.9876,48505.939,0.00010454004,0.0058033975,2.9247811e-05,100,0,5.8437206,0.054245883,0.06329108,30.684035,21.081675,5.0332519,1.3958377,13.058402,0,0.0076802474,2.7594826,9.6023592,5.2836489,10.04734,0.30114922,15.706523,15.867689,12.039249,0.98704456,1.0864043,23.882388,18.318542,15.203857,33.213306,1.0061889,12.319356,0.080155155,0.45103661,0.43147488,1.4649924,21.235858,5.6747553,1.4354625,12.638922,0.48665725,6.8926343,100,-21.498519,0.65618836,17.402322,3.4604991,0.090532798,0,8.6578417,5.5638458,4.127266,0.47630755,0,17.220975,32.308966,29.726263,5.7677783,0.023487559,12.692911,2.4702764,1.0974418,1.1641068,2.5827028,2.2460845,0
1761734322,,,,2.8198001,80.483784,22.238991,0.87617145,4.0728077,1.1413291,145.05264,0.029968593,0.00048294311,0.016144889,0.25993598,0.0061086799,0.006115032,0.0097102361,0.0014771774,0.0013107923,1.4643743e-05,0.0037422987,39.667438,31.98467,+Inf,184.44614,14.172656,2.2042632,0,76.040285,23.370467,37067.008,9249.4901,46316.498,8.4724947e-05,0.004444136,2.2609123e-05,100,0,6.071121,0.04279818,0.071956264,27.467541,18.154467,3.6380174,1.7790553,10.91355,0,0.0063272294,2.4093752,9.313074,6.0361774,8.6123161,0.26043687,15.959154,13.958653,10.439633,1.1088106,0.55831961,30.005025,23.734756,13.241916,31.339527,0.76927594,10.608702,0.0744029,0.40520779,0.38100218,1.2177538,21.351761,5.5317844,1.7927763,8.7469371,0.57304157,5.9725578,100,-20.960288,0.96472971,16.939687,4.028154,0.10814137,0,6.230825,6.2702692,2.4915695,0.51745741,0,15.747487,32.102774,29.866386,5.5198121,0.017171142,10.930338,2.7426912,1.2945112,8.8256907,2.2363872,2.2623118,0
