TS,SKT,CPU,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization % in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,branch misprediction ratio,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_reads (MB/sec),IO_bandwidth_disk_or_network_writes (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_....MS_Switches(%),TMA_....LCP(%),TMA_....DSB_Switches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_....MS(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_....Other_Mispredicts(%),TMA_..Machine_Clears(%),TMA_....Other_Nukes(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Store_Fwd_Blk(%),TMA_......L1_Latency_Dependency(%),TMA_......Lock_Latency(%),TMA_......Split_Loads(%),TMA_......FB_Full(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Contested_Accesses(%),TMA_......Data_Sharing(%),TMA_......L3_Hit_Latency(%),TMA_......SQ_Full(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......Store_Latency(%),TMA_......False_Sharing(%),TMA_......Split_Stores(%),TMA_......Streaming_Stores(%),TMA_......DTLB_Store(%),TMA_..Core_Bound(%),TMA_....Divider(%),TMA_....Serializing_Operation(%),TMA_....AMX_Busy(%),TMA_....Ports_Utilization(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_....FP_Arith(%),TMA_....Int_Operations(%),TMA_....Memory_Operations(%),TMA_....Fused_Instructions(%),TMA_....Non_Fused_Branches(%),TMA_....Other_Light_Ops(%),TMA_..Heavy_Operations(%),TMA_....Few_Uops_Instructions(%),TMA_....Microcode_Sequencer(%)
1761733797,,,,2.7734293,98.483393,23.489854,1.3806291,3.9447561,0.72430749,110.78759,0.032807592,0.00053882522,0.0097553809,0.30756683,0.041828634,0.0037805003,0.028170181,0.0012883934,0.02224851,5.9642362e-06,0.0029371216,37.4163,26.734162,+Inf,184.05055,11.712861,0,0,31.872322,66.733441,18814.834,6536.5506,25351.385,0.0017141977,0.0002714433,3.2752798e-05,100,0,5.7395124,3.6968697,3.60713,51.62784,39.892982,16.624211,6.6674139,24.920972,0,0.0080096888,3.8406498,11.734859,12.077453,2.1517508,0.51340045,12.615701,11.462104,7.5011312,0.77660901,0.87525337,12.390703,10.34365,13.514805,6.8165521,0.035514061,8.6274784,0.042712621,0.022034114,0.18988076,1.3394766,15.894004,4.114247,1.1363168,2.615694,0.24902924,6.2652274,100,-16.376302,0.28529693,11.904187,2.4353719,0.040462013,0,14.172228,2.0470528,1.7163731,0.53560179,0,13.498199,23.314291,21.518243,0.00057590735,0.0030378627,9.9008194,1.955628,1.8834301,7.4884088,1.7960483,1.7115823,0
1761733802,,,,2.7003137,98.679022,23.549956,1.4510986,3.7193311,0.68913305,102.83245,0.035206316,0.00056948604,0.010553414,0.30897227,0.040097269,0.0037423283,0.025730742,0.0010113083,0.022071944,6.0932483e-06,0.0031384636,37.202641,28.644717,+Inf,184.32978,11.807971,0,0,31.950078,66.647827,19168.851,6621.5196,25790.37,0.0015634653,0.00023655153,2.9569896e-05,100,0,5.7512492,3.7387479,3.7723786,49.81871,36.504194,16.377864,6.3285511,24.559485,0,0.0079620759,4.1958763,13.314517,12.104143,2.2899968,0.52162436,12.180994,12.176807,5.2870956,0.69488137,0.94901895,15.074589,12.877571,13.867231,7.1588441,0.037115554,8.3363543,0.046614285,0.020128908,0.17199685,1.3134597,16.455908,4.2272087,1.1938091,2.5413775,0.1674654,5.518955,100,-15.841243,0.30123464,11.855092,2.6879628,0.039831974,0,13.868119,2.1970174,1.6928058,0.54003824,0,13.906501,21.947537,20.148154,0.00065855975,0.0030962678,9.5131116,1.8446342,1.8115788,6.3322564,1.7993831,1.7385842,0
1761733807,,,,2.6818914,98.338568,23.659099,1.4420345,3.7631826,0.69346467,102.41827,0.035879822,0.00056656778,0.01029927,0.30887744,0.042521186,0.0036325722,0.027909244,0.0010912935,0.023540333,6.7205194e-06,0.0033296286,37.765528,26.803138,+Inf,184.71534,11.852441,0.00018536151,0,32.107644,66.505368,19490.984,6681.12,26172.104,0.0016668081,0.00025414462,3.3232396e-05,100,0,5.7496093,3.675043,3.4869291,52.477161,40.31475,16.706408,6.423265,25.54466,0,0.0078207146,4.1252236,12.162412,11.93427,2.0845746,0.52567244,12.418489,11.356948,6.6440659,0.61074854,0.78041105,14.79806,12.752249,12.737149,7.0497224,0.036122333,8.633211,0.045846568,0.02368333,0.20262151,1.2852942,16.45144,4.1660784,1.1855092,2.6982081,0.15205055,6.6756042,100,-16.388666,0.29096991,11.650505,2.672722,0.042688718,0,15.594862,2.0458112,1.7151094,0.58748745,0,13.884311,22.43244,20.632407,0.00064511508,0.0033165523,9.9087495,1.8609496,1.80271,6.7748632,1.8000335,1.7140243,0
1761733812,,,,2.7396715,98.708088,23.452203,1.4767211,3.9388218,0.67717594,102.55121,0.037548293,0.00055816928,0.010255944,0.31075497,0.041209374,0.003798137,0.02779361,0.0012477724,0.023562612,6.3965026e-06,0.0030828031,37.50942,26.800449,+Inf,184.18381,11.796043,0,0,33.159637,65.479019,19201.9,6638.4174,25840.318,0.0016790522,0.00024722411,3.0993239e-05,100,0,5.732621,3.7039461,3.5034512,51.519838,39.840505,16.970397,6.3974885,24.876219,0,0.0076760939,4.1335879,11.679333,11.781393,2.252474,0.51824429,12.156898,11.987361,8.106979,0.85846155,1.0249216,12.744878,10.368805,14.093574,7.2690124,0.038529892,9.2175539,0.044969535,0.02261045,0.17295253,1.2893817,15.516449,4.0836166,1.1645625,2.6477146,0.094695244,6.1290561,100,-14.727875,0.31127482,11.519581,2.5372559,0.041494018,0,13.815861,2.3760731,1.7484277,0.52654786,0,13.969719,22.04912,20.216789,0.00058890097,0.0026708344,10.679013,1.9523843,1.8812092,7.9919424,1.8323313,1.7634501,0
1761733817,,,,2.7866269,98.430461,23.153817,1.4476809,3.9780121,0.69075996,106.10199,0.032799491,0.00054464864,0.010961764,0.30616828,0.04076694,0.0037629462,0.026465067,0.0010167339,0.022227507,5.8305084e-06,0.0030698728,37.843341,27.298273,+Inf,184.74994,11.789065,0,0,32.812905,65.782691,19220.284,6587.4778,25807.762,0.0016569952,0.00024105235,3.1129275e-05,100,0,5.7781989,3.7893529,3.4887054,53.509494,41.143823,16.924743,6.3965866,25.414493,0,0.0077296197,4.1259433,12.36567,11.735575,2.197966,0.51687374,12.086597,11.204895,27.666301,0.092892061,0.78684884,13.580939,11.045616,12.450358,6.6998839,0.036260421,8.3933379,0.045977316,0.019834479,0.19881824,1.2966925,16.680747,3.8579313,1.1576866,2.7214551,0.13177941,6.7948776,100,-15.221473,0.30329726,11.517482,2.7024905,0.04272142,0,14.339719,2.5353231,1.7321541,0.57040423,0,13.849429,22.227383,20.464357,0.00088628143,0.0030459554,9.6005711,1.867604,1.8087402,7.1773404,1.7630262,1.7652025,0
1761733822,,,,2.7524383,98.42864,23.518375,1.4212789,3.9165813,0.70359167,106.74506,0.034502861,0.00054883799,0.0099319753,0.30855225,0.043176644,0.0038087369,0.028998317,0.0011537674,0.02402178,6.1242561e-06,0.0030786807,37.577706,29.633524,+Inf,184.19413,11.837306,0,0,31.874721,66.73845,19201.896,6544.3098,25746.205,0.0016395842,0.00023790551,3.0409212e-05,100,0,5.770754,3.60842,3.9484725,53.539366,41.597634,16.915374,6.3121401,25.936712,0,0.0076158536,4.0800444,11.941732,11.915752,2.1936403,0.51941161,12.108005,11.627774,4.6272589,0.70325642,0.98175064,11.654571,9.3269487,12.473778,7.4813306,0.036893504,8.7078785,0.047262811,0.025196615,0.19310861,1.3073145,16.841219,3.8990793,1.2015061,2.6214522,1.4129367,6.5409011,100,-17.769803,0.28499898,12.791455,2.4636992,0.038519038,0,13.99508,2.3276226,1.7368356,0.59675911,0,13.625209,22.802259,21.042359,0.00062086243,0.0029331724,10.105002,1.9200399,1.8316014,7.00283,1.7598998,1.7258935,0
1761733827,,,,2.6677433,98.771294,23.460145,1.3809803,4.0486205,0.72412329,106.8502,0.031358045,0.00064436866,0.010083736,0.30554227,0.038779758,0.0036856423,0.025599832,0.0010433958,0.022812605,6.1270356e-06,0.0031407048,37.272926,29.65627,+Inf,184.69701,11.760103,0.0002676261,0,32.478522,66.228529,19192.399,6541.2083,25733.607,0.0016767081,0.00026803256,3.2311698e-05,100,0,5.7735028,3.8058221,3.3674909,52.575314,40.135438,16.883322,6.5709696,24.883507,0,0.0077794475,3.9668051,12.439876,11.177838,2.2433352,0.50394371,12.101646,11.449201,0.01,1.0532106,1.0828845,11.644668,9.2698297,11.935416,6.4682844,0.035410218,8.5476147,0.046145692,0.022521805,0.20246695,1.2615574,17.908887,3.9762143,1.1440759,2.6582361,1.4353928,6.977138,100,-17.901503,0.29976597,12.569881,2.5197413,0.041178171,0,14.635335,2.3748382,1.7496512,0.60207042,0,13.473827,23.356995,21.585986,0.00057556173,0.0029332399,9.7999177,1.8140059,1.763611,8.3658704,1.7710096,1.7301232,0
1761733832,,,,2.7923265,98.46734,23.507568,1.4118199,3.9175381,0.70830565,109.06041,0.034950492,0.00055116187,0.0098741243,0.30896645,0.040777497,0.0037940373,0.02722651,0.0013075354,0.023794065,6.0154028e-06,0.0029632722,37.866873,30.884054,+Inf,183.94922,11.791126,0,0,32.736193,65.895285,19225.732,6591.8771,25817.609,0.0017142429,0.00025127566,3.2298511e-05,100,0,5.7349995,3.6799899,3.4792676,51.177329,39.241277,17.055292,6.5332232,24.431637,0,0.0078845591,4.0031765,11.936052,11.950613,2.2217951,0.51462204,12.34708,11.746687,7.5533465,1.2092689,0.86665154,12.517702,9.9046734,13.446411,6.9542662,0.036761271,8.6678256,0.046956376,0.018677296,0.21472361,1.3086289,15.9401,4.1183752,1.2384302,2.6923292,0.73594446,7.2860372,100,-17.524355,0.29601532,13.224756,2.4653898,0.042774784,0,14.125242,2.6130284,1.7593327,0.54636403,0,13.361577,22.776483,21.019794,0.00063868252,0.0030613418,9.9569124,1.9067889,1.8449467,6.3492084,1.7566891,1.741664,0
1761733837,,,,2.7688346,98.4005,24.18375,1.4834344,4.1805171,0.67411136,102.8523,0.034991807,0.00054094593,0.010432281,0.30889689,0.040482374,0.0039203053,0.026956511,0.0013458153,0.023076343,6.2347304e-06,0.0031736259,37.447206,28.573306,+Inf,185.05948,11.84357,0,0,30.986784,67.573791,19463.341,6604.5409,26067.882,0.001559643,0.00026037126,2.9598138e-05,100,0,5.7882053,3.6639456,3.5842019,55.562292,43.273708,16.139103,6.6414289,24.996387,0,0.0079179055,3.9634205,12.288584,11.906892,2.1354202,0.51088294,11.899702,11.675408,22.61366,0.7059324,0.80839027,9.5980951,7.2141753,11.851473,6.9791016,0.034840634,8.2080696,0.042785964,0.020058381,0.19591693,1.2684275,16.965057,4.0726685,1.2219021,2.7208605,0.7980533,6.5268492,100,-18.758841,0.28682055,12.007923,2.4373292,0.039304719,0,13.575046,2.3839197,1.624388,0.60479772,0,13.271332,21.917454,20.142314,0.00061746424,0.0030785985,9.3314179,1.9564503,1.8620916,7.317134,1.77514,1.7707423,0
1761733842,,,,2.7868422,98.122727,23.212527,1.4428178,4.0100547,0.69308819,106.13497,0.034541881,0.00054055662,0.010148082,0.30868328,0.041048285,0.0039094611,0.02762371,0.0013091804,0.023134638,6.3104923e-06,0.0031325173,37.578451,28.588547,+Inf,183.99489,11.874397,0,0,32.723522,65.870778,19424.341,6621.9672,26046.308,0.0016998785,0.00024785755,3.2146892e-05,100,0,5.7532208,3.7223261,3.3958762,53.384465,41.737242,17.131928,6.4174931,24.920361,0,0.0076415165,4.0646247,11.647224,12.230859,2.1788103,0.52719503,11.932737,11.659673,6.1646341,0.71204639,0.70563791,12.128623,9.7697346,14.369161,7.1243173,0.037853805,8.8668782,0.046199051,0.022186471,0.19543509,1.3348894,15.839955,4.1075569,1.1250835,2.5621517,0.80716062,7.063087,100,-16.374384,0.285861,12.54438,2.4250622,0.039930925,0,14.590719,2.3588887,1.7639642,0.5051971,0,13.384797,22.342417,20.588932,0.0005995483,0.0031129359,10.168434,1.9454913,1.8691611,7.0761727,1.7534854,1.7562248,0
