TS,SKT,CPU,CID,CPU operating frequency (in GHz),CPU utilization %,CPU utilization % in kernel mode,CPI,kernel_CPI,IPC,giga_instructions_per_sec,branch misprediction ratio,locks retired per instr,L1D MPI (includes data+rfo w/ prefetches),L1D demand data read hits per instr,L1-I code read misses (w/ prefetches) per instr,L2 demand data read hits per instr,L2 MPI (includes code+data+rfo w/ prefetches),L2 demand data read MPI,L2 demand code MPI,LLC code read MPI (demand+prefetch),LLC data read MPI (demand+prefetch),Average LLC demand data read miss latency (in ns),Average LLC demand data read miss latency for LOCAL requests (in ns),Average LLC demand data read miss latency for REMOTE requests (in ns),package power (watts),DRAM power (watts),core c6 residency %,package c6 residency %,% Uops delivered from decoded Icache (DSB),% Uops delivered from legacy decode pipeline (MITE),memory bandwidth read (MB/sec),memory bandwidth write (MB/sec),memory bandwidth total (MB/sec),ITLB (2nd level) MPI,DTLB (2nd level) load MPI,DTLB (2nd level) store MPI,NUMA %_Reads addressed to local DRAM,NUMA %_Reads addressed to remote DRAM,uncore frequency GHz,IO_bandwidth_disk_or_network_reads (MB/sec),IO_bandwidth_disk_or_network_writes (MB/sec),TMA_Frontend_Bound(%),TMA_..Fetch_Latency(%),TMA_....ICache_Misses(%),TMA_....ITLB_Misses(%),TMA_....Branch_Resteers(%),TMA_....MS_Switches(%),TMA_....LCP(%),TMA_....DSB_Switches(%),TMA_..Fetch_Bandwidth(%),TMA_....MITE(%),TMA_....DSB(%),TMA_....MS(%),TMA_Bad_Speculation(%),TMA_..Branch_Mispredicts(%),TMA_....Other_Mispredicts(%),TMA_..Machine_Clears(%),TMA_....Other_Nukes(%),TMA_Backend_Bound(%),TMA_..Memory_Bound(%),TMA_....L1_Bound(%),TMA_......DTLB_Load(%),TMA_......Store_Fwd_Blk(%),TMA_......L1_Latency_Dependency(%),TMA_......Lock_Latency(%),TMA_......Split_Loads(%),TMA_......FB_Full(%),TMA_....L2_Bound(%),TMA_....L3_Bound(%),TMA_......Contested_Accesses(%),TMA_......Data_Sharing(%),TMA_......L3_Hit_Latency(%),TMA_......SQ_Full(%),TMA_....DRAM_Bound(%),TMA_......MEM_Bandwidth(%),TMA_......MEM_Latency(%),TMA_....Store_Bound(%),TMA_......Store_Latency(%),TMA_......False_Sharing(%),TMA_......Split_Stores(%),TMA_......Streaming_Stores(%),TMA_......DTLB_Store(%),TMA_..Core_Bound(%),TMA_....Divider(%),TMA_....Serializing_Operation(%),TMA_....AMX_Busy(%),TMA_....Ports_Utilization(%),TMA_Retiring(%),TMA_..Light_Operations(%),TMA_....FP_Arith(%),TMA_....Int_Operations(%),TMA_....Memory_Operations(%),TMA_....Fused_Instructions(%),TMA_....Non_Fused_Branches(%),TMA_....Other_Light_Ops(%),TMA_..Heavy_Operations(%),TMA_....Few_Uops_Instructions(%),TMA_....Microcode_Sequencer(%)
1761734714,,,,3.059066,60.715436,23.162919,2.1688103,3.6674705,0.46108228,47.957268,0.021127532,0.0053718651,0.0173974,0.26764691,0.024401168,0.0039066679,0.017337155,0.0028700785,0.0052632626,6.1178313e-05,0.0036489226,35.997747,27.511887,+Inf,176.42022,10.177444,4.7026465,0,56.44504,39.784667,12165.463,4791.5222,16956.985,0.00028544682,0.0010199974,7.0885138e-05,100,0,6.4396311,0.02559239,0.03828052,16.645704,11.792097,3.7084196,2.3225878,3.4503613,0,0.018071999,2.8687325,4.8536075,6.2425131,3.0202794,0.72359455,4.8313015,4.6689887,4.1745683,0.49111442,0.63734634,64.349889,60.100766,29.874144,6.6101091,1.0588059,5.5002542,1.2979775,0.11118089,0.423806,1.2899827,32.907013,19.840355,7.786879,8.2849642,0.22036916,5.3832109,100,-22.188321,1.1308874,43.622274,44.318537,0.081546645,0,7.4500607,4.2491227,0.04680006,0.87413938,0,8.5124259,13.454055,11.576377,0.0013631772,0.0034724305,7.1915246,1.3525487,1.422289,4.3549798,1.8776785,1.9962826,0
1761734719,,,,3.0145587,71.178299,23.287425,2.2180402,3.8024513,0.45084845,54.173883,0.021020114,0.0054091975,0.017497446,0.26951915,0.028710222,0.0042583864,0.018526588,0.0027993745,0.0060918333,3.1948017e-05,0.0018950196,35.282461,26.350606,+Inf,163.45172,9.0523759,18.04582,0,51.018809,44.976621,7988.5259,3119.6551,11108.181,0.00025837804,0.00094581393,6.4802925e-05,100,0,7.0678131,0.035675645,0.055131612,26.230856,18.855363,3.0342807,1.9506544,4.9177122,0,0.016878025,2.5284286,7.3754938,4.5068944,2.5930748,0.54754749,7.1875047,4.9914124,3.0345785,0.79226276,0.52646408,62.036945,58.440285,24.916098,5.4953234,0.89690501,5.0734336,1.4079584,0.11958544,0.34515449,1.1342083,39.695313,25.644956,6.3617921,7.7582521,0.10617572,4.7648677,100,-31.381955,1.5809776,47.679099,39.790066,0.058292735,0,5.3093461,3.5966598,0.046111313,0.99032175,0,7.7723228,13.95001,11.963364,0.0012794769,0.003542306,5.3414054,1.0721322,1.1502685,4.3111711,1.9866453,1.5919705,0
1761734724,,,,2.9925312,99.700947,24.960554,1.9825619,3.658706,0.50439787,84.275093,0.023507227,0.0054581935,0.017838538,0.26984912,0.027194484,0.004098243,0.018033916,0.0027836209,0.0058468012,4.0680335e-05,0.0024834965,36.841757,27.854094,+Inf,184.73054,10.718302,0,0,52.41971,43.67618,14255.79,5635.7207,19891.511,0.0002882444,0.0010281233,7.2193916e-05,100,0,6.290789,0.036884989,0.04673023,24.425238,17.388001,3.8350623,2.3694028,4.3425578,0,0.017501992,2.7173794,7.0372361,6.1835934,3.0633349,0.71796583,7.1103482,5.31768,4.3292215,0.8721278,1.0945214,51.679832,47.482783,30.166719,6.7384039,1.0560888,5.5298079,1.2863038,0.12129236,0.43511382,1.2719758,31.272651,21.048895,7.7557849,8.5647186,0.073614254,5.6976386,100,-21.953197,1.4231927,42.931389,43.424394,0.080192003,0,7.1737962,4.1970487,0.04837626,0.95449663,0,9.410785,18.110163,16.137813,0.0014723658,0.0027823875,7.2163653,1.4048868,1.4767003,5.9671014,1.9723499,1.8997921,0
1761734729,,,,3.0716801,59.957242,22.970061,2.1740961,3.7562844,0.45996127,47.438061,0.021211129,0.005430657,0.017613137,0.26766775,0.024161642,0.0037870896,0.017157307,0.0028243702,0.0051798614,3.0960977e-05,0.0018833708,34.229467,27.204623,+Inf,154.3176,8.6160174,21.69092,0,57.042588,39.274242,6471.2918,2538.4865,9009.7783,0.00026793355,0.00091791075,6.4814033e-05,100,0,6.8485105,0.024920546,0.038244529,16.686759,11.481293,3.1033366,1.9730802,3.4840609,0,0.016602511,2.9231783,5.2054669,4.1635031,2.5301595,0.53975537,4.837819,4.711031,3.2372847,0.61212673,0.82879369,63.645744,59.11026,26.223305,5.5439881,0.83975698,4.8077897,1.4637537,0.11809601,0.34057299,1.0227984,41.797251,23.899614,6.0441132,7.2882831,0.10471326,4.264272,100,-30.337295,1.1076349,47.203673,40.300574,0.0579177,0,4.2592468,4.5354839,0.041468764,0.92122241,0,3.6765425,13.521775,11.702843,3.0093369e-05,0.007905192,4.9953793,1.0239003,1.097645,0.76011262,1.8189316,1.4181172,0
1761734734,,,,3.0037952,84.365356,23.966445,2.1059519,3.8053657,0.47484464,67.386676,0.022473218,0.0054332478,0.017536171,0.27025194,0.028311333,0.0042346764,0.018442439,0.002791395,0.0062077971,4.9844614e-05,0.0031506573,35.699374,27.357872,+Inf,185.51314,10.666255,1.6569378,0,50.554727,45.417184,13804.772,5406.1021,19210.874,0.0002845593,0.0010568894,7.058577e-05,100,0,6.7551928,0.060797042,0.051283195,26.013195,18.397622,3.6182432,2.4087615,4.7951115,0,0.018288392,2.6143287,7.6155723,6.3551182,3.1123869,0.73835856,7.4948764,5.1431937,3.7264813,0.83461185,1.0121482,57.150629,52.98606,29.25033,6.8557382,1.0946082,5.6858589,1.2655236,0.11272036,0.44040057,1.3487569,31.325144,22.150752,7.7160626,8.4545681,0.097334151,5.5524884,100,-23.248851,1.5609593,43.584388,44.398343,0.080249608,0,7.3206474,4.1645686,0.048121989,0.89974785,0,9.0276255,15.34092,13.408037,0.0017264652,0.003680707,7.4751837,1.4124456,1.4854304,5.535212,1.932883,1.8351122,0
1761734739,,,,2.9850912,99.88648,24.35859,1.9743612,3.5537493,0.50649295,84.571832,0.023391084,0.0054435284,0.0178899,0.2697333,0.026756379,0.0040274941,0.017851004,0.0027232312,0.0058681085,4.0808661e-05,0.002495049,37.190618,28.172308,+Inf,184.47652,10.831485,0,0,52.006643,44.045229,14265.572,5637.0529,19902.625,0.0002962359,0.0010371179,7.2333612e-05,100,0,6.2790929,0.03657542,0.056207076,24.894753,17.603733,3.8124901,2.2875599,4.4009532,0,0.017666921,2.7768215,7.2910194,6.2367968,3.0962518,0.71456326,7.022224,6.2060372,4.5868697,0.77629334,1.0469031,50.876631,46.941417,30.495814,6.7998221,1.0720649,5.6249145,1.2789309,0.10012938,0.45812594,1.3118977,31.15712,20.589979,7.3885494,8.3391138,0.079049891,5.724721,100,-21.456993,1.4230586,43.72714,43.61287,0.079996211,0,7.7159737,3.9352137,0.048684872,0.90108981,0,9.340068,17.41792,15.473609,0.0014880831,0.0027594512,7.2939899,1.4041254,1.479452,5.5927578,1.9443113,1.8342158,0
1761734744,,,,3.1213142,52.976755,22.160201,2.3407524,3.8755481,0.42721306,39.559919,0.019691322,0.0054694003,0.017108527,0.26833756,0.025519688,0.0040117246,0.017774427,0.0028535049,0.0042123876,3.4958529e-05,0.0024548491,35.083888,29.587078,+Inf,156.71567,8.6461678,25.922031,0,63.375934,33.393133,6500.0977,2447.9411,8948.0388,0.00023001612,0.00087546822,5.6375275e-05,100,0,7.1673026,0.056726076,0.046578819,18.443866,12.711603,2.8010946,1.8037462,4.0455825,0,0.016290569,2.588178,5.7322631,4.5531095,2.6265465,0.53018632,5.4182592,3.9093998,3.731947,0.62030682,0.66628135,69.657098,65.435205,26.026384,5.7844098,0.89193704,5.0853966,1.3984959,0.12019289,0.34193481,1.1391105,39.512429,26.109185,6.7061956,7.5085291,0.10450999,4.5919097,100,-35.74684,1.3661637,62.233392,38.099642,0.051896109,0,2.9867055,4.221893,0.049664825,0.95991259,0,3.3354561,11.37182,9.4298178,2.3641122e-05,0.010067005,5.3197488,1.0745554,1.1564236,1.6592719,1.9420018,1.4162839,0
1761734749,,,,2.9812859,99.971014,24.603092,1.9445019,3.4054766,0.51427053,85.833613,0.023173114,0.0054144899,0.017725517,0.26975011,0.027642175,0.0041492778,0.018121766,0.0027427061,0.0059100618,3.9858978e-05,0.0023964115,36.994073,27.621931,+Inf,184.32421,10.804095,0,0,51.754267,44.277542,14270.896,5623.691,19894.587,0.00028861607,0.0010388771,7.1287689e-05,100,0,6.2488224,0.052976419,0.061928394,24.795064,17.458349,3.7904876,2.2556285,4.4632954,0,0.017569652,2.7220721,7.3367156,6.0783265,3.0015021,0.70007522,7.2661875,5.8218613,4.4459321,0.77466606,0.95501049,51.192536,46.548805,29.373388,6.6516224,1.0694771,5.5552826,1.2885724,0.11609859,0.44298141,1.3048816,31.31913,21.21809,7.6553579,8.4701757,0.082141084,5.6579895,100,-23.180614,1.488048,43.320125,44.814117,0.081630692,0,7.147881,4.6437305,0.048745122,0.96283247,0,9.6601774,17.635589,15.712069,0.0014866193,0.0028241443,7.2239783,1.4080709,1.4749551,5.4764931,1.9235204,1.7846029,0
1761734754,,,,3.0871044,60.696603,23.217773,2.1690721,3.7916723,0.46102663,48.375977,0.020894842,0.0054258313,0.01749926,0.26751046,0.024915027,0.0039175606,0.017626442,0.0028844917,0.0053929404,4.443351e-05,0.0027607995,34.984902,29.637134,+Inf,164.25087,9.300518,15.104163,0,56.329436,39.944368,8906.5059,3536.2793,12442.785,0.00025297264,0.00090752936,6.3497625e-05,100,0,6.5845392,0.046180196,0.055017539,17.11167,12.058698,2.9501586,1.9028545,3.543143,0,0.016382777,2.6664035,5.052972,4.3153675,2.5453384,0.52941148,5.1793245,4.1667261,3.0244493,0.70264009,0.7364973,65.056164,60.664877,26.792329,5.3981948,0.85798074,4.943159,1.4424776,0.13226323,0.33494799,1.0479994,40.361185,23.135856,7.4601836,8.4561558,0.073814005,4.234376,100,-21.62077,1.1561281,43.309266,44.835546,0.081651964,0,5.8070389,4.391287,0.040016995,1.2570849,0,8.1294148,12.770932,10.789558,0.0012955419,0.0038920109,5.0577193,1.0000203,1.073906,4.2775114,1.9813741,1.7800618,0
1761734759,,,,2.9314504,100.00736,24.727367,1.7315405,3.5534493,0.57752042,94.813435,0.022932446,0.0047418453,0.017199165,0.27099474,0.024894712,0.0040602454,0.016199534,0.0023706172,0.0053517953,3.9991803e-05,0.0019209404,35.792941,24.25884,+Inf,176.77061,10.448909,9.1694902,0,52.728934,43.889427,13225.575,5317.4746,18543.05,0.00025584333,0.0009005753,7.9227754e-05,100,0,6.7214289,0.033441914,0.23037338,26.063399,18.567443,4.0607292,2.2635505,4.8105232,0,0.12007983,3.5308977,7.4959563,7.2464251,3.8110974,0.70470261,7.8295671,6.2038125,4.8932055,0.7962656,0.79779018,45.475663,41.174807,26.874543,7.102973,1.2246063,6.2958598,1.0200536,0.14567822,0.50751686,1.4071767,29.869327,20.469331,5.1381341,6.0479755,0.069557356,6.437852,100,-27.927514,1.4700661,42.928333,37.07308,0.070139673,0,5.5346518,4.3008569,0.052304554,0.86321772,0,8.5039893,20.364048,18.449729,0.0016501118,0.0030681561,8.3043671,1.6357863,1.6904897,2.21087,1.9143196,1.7676953,0
