Block_Index,Block_Len,Next_Jump_Size
6666,20,58
6667,6,291146
6668,2,5787446
6669,5,84321
6670,18,84265
6671,2,46
6672,5,5787414
6673,11,291279
6674,24,62
6675,2,291146
6676,2,5787446
6677,3,1519
6678,2,70790
6679,7,5423689
6680,5,15
6681,8,5423732
6682,2,70814
6683,2,1502
6684,2,734
6685,11,9
6686,5,10
6687,1,1000
6688,13,9
6689,3,10
6690,4,113
6691,3,121
6692,3,20
6693,3,496
6694,15,354809
6695,2,10
6696,8,354835
6697,12,237
6698,3,55343
6699,30,12
6700,17,55160
6701,1,89
6702,8,236
6703,6,8568
6704,34,5797336
6705,11,291279
6706,20,58
6707,6,291146
6708,2,5797368
6709,37,9
6710,10,252
6711,6,5797336
6712,11,291279
6713,24,62
6714,2,291146
6715,2,5797368
6716,5,667
6717,9,28
6718,4,62
6719,36,7514
6720,21,8651
6721,34,5797336
6722,11,291279
6723,20,58
6724,6,291146
6725,2,5797368
6726,37,9
6727,7,429
6728,4,75035
6729,14,11
6730,11,74953
6731,6,703
6732,6,5797336
6733,11,291279
6734,24,62
6735,2,291146
6736,2,5797368
6737,5,667
6738,11,22
6739,4,62
6740,12,124
6741,9,7529
6742,5,9229
6743,4,359
6744,2,8861
6745,2,85
6746,2,189
6747,11,157
6748,4,11
6749,4,27
6750,17,107
6751,2,9
6752,9,380
6753,4,107
6754,3,79
6755,2,9
6756,7,578
6757,3,1528
6758,2,969
6759,10,9
6760,9,806
6761,5,808
6762,4,10
6763,1,552
6764,2,9
6765,10,3661
6766,10,347822
6767,2,10
6768,8,347848
6769,11,16
6770,2,336
6771,8,272
6772,8,134
6773,4,156
6774,2,348008
6775,2,10
6776,8,348034
6777,2,159
6778,29,241
6779,1,274797
6780,5,274802
6781,5,9
6782,9,1662
6783,4,353757
6784,21,9
6785,3,53
6786,1,11
6787,5,9
6788,11,933
6789,1,96
6790,2,262099
6791,18,262155
6792,4,13662620
6793,3,3879
6794,4,13
6795,1,56
6796,3,12975940
6797,3,9
6798,10,1197362
6799,3,9
6800,9,10
6801,3,14
6802,2,1197311
6803,3,9
6804,10,12975840
6805,1,9705
6806,5,9699
6807,2,46
6808,2,3904
6809,4,181768
6810,1,1877
6811,3,1278
6812,1,27
6813,17,9
6814,8,69
6815,4,9
6816,1,41
6817,3,855
6818,4,1594
6819,35,19
6820,1,24
6821,5,193633
6822,9,193605
6823,1,1739
6824,4,181846
6825,6,3829
6826,4,25
6827,1,52
6828,1,57
6829,3,3868
6830,3,9
6831,1,13
6832,1,13662833
6833,2,11
6834,1,9
6835,2,21
6836,1,13662788
6837,2,13951209
6838,12,38979
6839,5,38988
6840,10,1013828
6841,16,10
6842,5,13000823
6843,18,13000867
6844,8,13627
6845,21,1259961
6846,5,1259951
6847,20,44
6848,13,13863
6849,10,10
6850,7,30
6851,5,3660
6852,13,9
6853,27,52
6854,11,388
6855,13,19
6856,6,5455885
6857,12,11932
6858,6,34
6859,4,22
6860,2,12
6861,2,11905
6862,4,14092
6863,5,518
6864,6,166
6865,2,160
6866,5,13526
6867,8,5455946
6868,2,27
6869,2,70
6870,7,347
6871,4,13003740
6872,9,13003760
6873,3,83679
6874,9,73626
6875,18,1253137
6876,5,1253127
6877,26,73469
6878,4,200
6879,11,99
6880,3,382
6881,12,12921155
6882,6,12921168
6883,15,533271
6884,6,504
6885,1,532746
6886,4,66614
6887,5,3419
6888,12,9
6889,3,12990608
6890,18,12990652
6891,9,1256496
6892,5,1256486
6893,11,12
6894,6,5608
6895,6,5620
6896,36,75
6897,14,35
6898,28,6699
6899,9,11830
6900,6,11842
6901,22,13
6902,2,53
6903,14,83
6904,8,6540
6905,8,77
6906,4,5952
6907,14,10971
6908,4,10
6909,4,10995
6910,1,10
6911,3,16
6912,17,11
6913,4,78549
6914,40,24
6915,6,47
6916,2,650
6917,37,16
6918,18,16
6919,25,293
6920,1,53
6921,12,78818
6922,6,558276
6923,14,16
6924,6,314901932
6925,42,12
6926,2,314902152
6927,3,38
6928,3,33
6929,6,558195
6930,6,1378
6931,36,1252
6932,3,1394
6933,36,1268
6934,2,9
6935,2,24
6936,8,5656
6937,11,12989515
6938,9,12989535
6939,2,9
6940,10,2577
6941,4,66598
6942,4,228
6943,1,107
6944,5,10
6945,8,107
6946,2,52
6947,3,2138
6948,10,9
6949,2,85028
6950,14,9
6951,7,443299
6952,11,225
6953,3,1473
6954,13,32
6955,11,9
6956,1,177100
6957,7,38
6958,1,174080
6959,5,174085
6960,2,177165
6961,7,680136
6962,7,31
6963,2,22
6964,2,1263
6965,28,1170
6966,2,680184
6967,1,351203
6968,5,351208
6969,2,903659
6970,36,903810
6971,5,1301
6972,4,443038
6973,2,6944
6974,18,6989
6975,6,12
6976,2,68463
6977,19,51
6978,1,15610
6979,4,21
6980,1,15578
6981,5,13301
6982,14,26
6983,9,13220
6984,10,72
6985,2,3968
6986,11,3992
6987,4,62
6988,7,40
6989,8,58
6990,7,68205
6991,3,21
6992,1,838763
6993,7,14
6994,3,198
6995,12,26
6996,3,144
6997,2,838818
6998,1,459018
6999,18,553704
7000,7,96572
7001,13,96597
7002,4,96557
7003,13,96582
7004,10,10
7005,26,553519
7006,1,13779
7007,2,13776
7008,3,36407
7009,8,13502958
7010,6,13502971
7011,4,36384
7012,2,9
7013,2,33
7014,2,30324
7015,16,43593
7016,8,790413
7017,3,2868
7018,8,9
7019,34,9
7020,7,2695
7021,2,790408
7022,9,43627
7023,26,30147
7024,2,9
7025,9,55683
7026,17,20
7027,3,2059
7028,29,35738
7029,14,45
7030,7,35640
7031,2,104
7032,5,137327
7033,30,137422
7034,6,640463
7035,8,1203
7036,28,1110
7037,2,640499
7038,5,179
7039,7,1933
7040,4,13723
7041,21,9
7042,3,1134
7043,4,121304
7044,18,9
7045,23,507
7046,5,172
7047,25,186
7048,17,170
7049,5,573
7050,25,9
7051,16,15
7052,10,121705
7053,1,1142
7054,6,124099
7055,38,85
7056,5,372
7057,5,168
7058,24,166
7059,17,160
7060,4,426
7061,40,124512
7062,4,12
7063,1,9
7064,1,12
7065,2,492
7066,7,11
7067,4,29519
7068,8,790413
7069,3,2868
7070,8,9
7071,34,9
7072,7,2695
7073,2,790408
7074,9,29485
7075,13,612
7076,8,13529
7077,2,1267
7078,4,152
7079,1,1105
7080,6,404003
7081,7,11
7082,13,404058
7083,4,84
7084,6,2059
7085,29,35738
7086,14,45
7087,7,35640
7088,9,1933
7089,4,13723
7090,21,9
7091,3,1134
7092,4,121304
7093,42,507
7094,5,172
7095,25,186
7096,17,170
7097,5,573
7098,25,9
7099,16,15
7100,10,121705
7101,1,1142
7102,6,124099
7103,38,85
7104,5,372
7105,5,168
7106,24,166
7107,17,160
7108,4,426
7109,40,124512
7110,7,9
7111,1,12
7112,2,492
7113,4,786
7114,8,819
7115,3,11
7116,1,531
7117,8,13529
7118,2,1267
7119,37,430
7120,10,213
7121,4,780
7122,19,57
7123,6,654
7124,4,236
7125,43,209
7126,2,1124
7127,6,404003
7128,7,11
7129,13,404058
7130,4,84
7131,3,184
7132,17,55982
7133,4,12649
7134,7,66
7135,2,12737
7136,2,36271
7137,8,36257
7138,12,94204
7139,16,1549
7140,15,287
7141,17,246
7142,3,21
7143,8,110
7144,32,58
7145,9,268
7146,10,64
7147,1,272043
7148,5,272048
7149,3,657
7150,8,1478
7151,3,94270
7152,8,458712
7153,1,63937
7154,2,9
7155,14,41
7156,4,63
7157,3,163
7158,1,63966
7159,4,84833
7160,2,106398
7161,8,29
7162,3,106342
7163,4,2088
7164,2,50
7165,4,86110
7166,23,10
7167,12,85996
7168,6,83771
7169,5,13004769
7170,11,13004794
7171,8,2128
7172,22,5457308
7173,16,9
7174,5,9
7175,1,9
7176,3,55
7177,4,12610
7178,6,97
7179,1,12500
7180,7,5457485
7181,6,2049
7182,4,159
7183,7,303
7184,5,9
7185,9,3129
7186,2,4004
7187,10,48
7188,4,10
7189,2,822
7190,12,115
7191,11,662
7192,7,9
7193,2,860
7194,44,65
7195,2,156
7196,2,95
7197,11,700
7198,2,93
7199,7,3941
7200,6,13000293
7201,9,13000313
7202,3,77322
7203,2,10
7204,17,10012
7205,22,34
7206,1,60835
7207,18,1253137
7208,5,1253127
7209,26,60678
7210,19,1082120
7211,13,92297
7212,5,92300
7213,4,1082073
7214,3,93
7215,7,9923
7216,5,77390
7217,2,218
7218,9,1014363
7219,7,13951103
7220,1,13662686
7221,6,11
7222,8,262099
7223,18,262155
7224,4,13662620
7225,3,3879
7226,4,13
7227,1,56
7228,3,12975940
7229,3,9
7230,10,1197362
7231,3,9
7232,9,10
7233,3,14
7234,2,1197311
7235,3,9
7236,10,12975840
7237,1,9705
7238,5,9699
7239,2,46
7240,2,3904
7241,4,181768
7242,1,1877
7243,3,1278
7244,1,27
7245,17,9
7246,8,69
7247,4,9
7248,1,41
7249,3,855
7250,4,1594
7251,35,19
7252,1,24
7253,5,193633
7254,9,193605
7255,1,1739
7256,4,181846
7257,6,3829
7258,4,25
7259,1,52
7260,1,57
7261,3,3868
7262,3,9
7263,1,13
7264,1,13662833
7265,2,11
7266,1,9
7267,2,21
7268,1,13662788
7269,2,13951209
7270,12,38979
7271,5,38988
7272,10,1013828
7273,16,10
7274,5,13000823
7275,18,13000867
7276,8,13627
7277,21,1259961
7278,5,1259951
7279,20,44
7280,13,13863
7281,10,10
7282,7,30
7283,5,3660
7284,13,9
7285,27,52
7286,11,388
7287,13,19
7288,6,5455885
7289,12,11932
7290,6,34
7291,4,22
7292,2,12
7293,2,11905
7294,4,14092
7295,5,518
7296,6,166
7297,2,160
7298,5,13526
7299,8,5455946
7300,2,27
7301,2,70
7302,7,347
7303,4,13003740
7304,9,13003760
7305,3,83679
7306,9,73626
7307,18,1253137
7308,5,1253127
7309,26,73469
7310,4,200
7311,13,101
7312,2,382
7313,12,12921155
7314,6,12921168
7315,15,533271
7316,6,504
7317,1,532746
7318,4,66614
7319,5,3419
7320,12,9
7321,3,12990608
7322,18,12990652
7323,9,1256496
7324,5,1256486
7325,11,12
7326,6,5608
7327,6,5620
7328,36,75
7329,14,35
7330,28,6699
7331,9,11830
7332,6,11842
7333,17,36
7334,4,67
7335,7,83
7336,8,6540
7337,8,77
7338,4,5952
7339,14,10971
7340,4,10
7341,4,10995
7342,1,10
7343,3,16
7344,17,11
7345,4,78549
7346,40,24
7347,6,47
7348,2,650
7349,37,16
7350,18,16
7351,25,293
7352,1,53
7353,12,78818
7354,6,558276
7355,14,16
7356,6,314901932
7357,42,12
7358,2,314902152
7359,3,38
7360,3,33
7361,6,558195
7362,6,1378
7363,36,1252
7364,3,1394
7365,36,1268
7366,2,9
7367,2,24
7368,8,5656
7369,11,12989515
7370,9,12989535
7371,2,9
7372,10,2577
7373,4,66598
7374,4,228
7375,1,107
7376,5,10
7377,8,107
7378,2,52
7379,3,2138
7380,10,9
7381,2,85028
7382,14,9
7383,7,443299
7384,11,225
7385,3,1473
7386,13,32
7387,11,9
7388,1,177100
7389,7,38
7390,1,174080
7391,5,174085
7392,2,177165
7393,7,680136
7394,7,31
7395,2,22
7396,2,1263
7397,28,1170
7398,2,680184
7399,1,351203
7400,5,351208
7401,2,903659
7402,36,903810
7403,5,1301
7404,4,443038
7405,2,6944
7406,18,6989
7407,6,12
7408,2,68463
7409,19,51
7410,1,15610
7411,4,21
7412,1,15578
7413,5,13301
7414,14,26
7415,9,13220
7416,10,72
7417,2,3968
7418,11,3992
7419,4,62
7420,7,40
7421,8,58
7422,7,68205
7423,3,21
7424,1,838763
7425,7,14
7426,3,198
7427,12,26
7428,3,144
7429,2,838818
7430,1,459018
7431,18,553704
7432,7,96572
7433,13,96597
7434,4,96557
7435,13,96582
7436,10,10
7437,26,553519
7438,1,13779
7439,2,13776
7440,3,36407
7441,8,13502958
7442,6,13502971
7443,4,36384
7444,2,9
7445,2,33
7446,2,30324
7447,16,43593
7448,8,790413
7449,3,2868
7450,8,9
7451,34,9
7452,7,2695
7453,2,790408
7454,9,43627
7455,26,30147
7456,2,9
7457,9,55683
7458,17,20
7459,3,2059
7460,29,35738
7461,14,45
7462,7,35640
7463,2,104
7464,5,137327
7465,30,137422
7466,6,640463
7467,8,1203
7468,28,1110
7469,2,640499
7470,5,179
7471,7,1933
7472,4,13723
7473,21,9
7474,3,1134
7475,4,121304
7476,18,9
7477,23,507
7478,5,172
7479,25,186
7480,17,170
7481,5,573
7482,25,9
7483,16,15
7484,10,121705
7485,1,1142
7486,6,124099
7487,38,85
7488,5,372
7489,5,168
7490,24,166
7491,17,160
7492,4,426
7493,40,124512
7494,4,12
7495,1,9
7496,1,12
7497,2,492
7498,7,11
7499,4,29519
7500,8,790413
7501,3,2868
7502,8,9
7503,34,9
7504,7,2695
7505,2,790408
7506,9,29485
7507,13,612
7508,8,13529
7509,2,1267
7510,4,152
7511,1,1105
7512,6,404003
7513,7,11
7514,13,404058
7515,4,84
7516,6,2059
7517,29,35738
7518,14,45
7519,7,35640
7520,9,1933
7521,4,13723
7522,21,9
7523,3,1134
7524,4,121304
7525,42,507
7526,5,172
7527,25,186
7528,17,170
7529,5,573
7530,25,9
7531,16,15
7532,10,121705
7533,1,1142
7534,6,124099
7535,38,85
7536,5,372
7537,5,168
7538,24,166
7539,17,160
7540,4,426
7541,40,124512
7542,7,9
7543,1,12
7544,2,492
7545,4,786
7546,8,819
7547,3,11
7548,1,531
7549,8,13529
7550,2,1267
7551,37,430
7552,10,213
7553,4,780
7554,19,57
7555,6,654
7556,4,236
7557,43,209
7558,2,1124
7559,6,404003
7560,7,11
7561,13,404058
7562,4,84
7563,3,184
7564,17,55982
7565,4,12649
7566,7,66
7567,2,12737
7568,2,36271
7569,8,36257
7570,12,94204
7571,16,1549
7572,15,287
7573,17,246
7574,3,21
7575,8,110
7576,32,58
7577,9,268
7578,10,64
7579,1,272043
7580,5,272048
7581,3,657
7582,8,1478
7583,3,94270
7584,8,458712
7585,1,63937
7586,2,9
7587,14,41
7588,4,63
7589,3,163
7590,1,63966
7591,4,84833
7592,2,106398
7593,8,29
7594,3,106342
7595,4,2088
7596,2,50
7597,4,86110
7598,23,10
7599,12,85996
7600,6,83771
7601,5,13004769
7602,11,13004794
7603,8,2128
7604,22,5457308
7605,16,9
7606,5,9
7607,1,9
7608,3,55
7609,4,12610
7610,6,97
7611,1,12500
7612,7,5457485
7613,6,2049
7614,4,159
7615,7,303
7616,5,9
7617,9,3129
7618,2,4004
7619,10,48
7620,4,10
7621,2,822
7622,12,115
7623,11,662
7624,7,9
7625,2,860
7626,44,65
7627,2,156
7628,2,95
7629,11,700
7630,2,93
7631,7,3941
7632,6,13000293
7633,9,13000313
7634,3,77322
7635,2,10
7636,17,10012
7637,22,34
7638,1,60835
7639,18,1253137
7640,5,1253127
7641,26,60678
7642,19,1082120
7643,13,92297
7644,5,92300
7645,4,1082073
7646,3,93
7647,7,9923
7648,5,77390
7649,2,218
7650,9,1014363
7651,7,13951103
7652,1,13662686
7653,6,11
7654,8,262099
7655,18,262155
7656,4,13662620
7657,3,3879
7658,4,13
7659,1,56
7660,3,12975940
7661,3,9
7662,10,1197362
7663,3,9
7664,9,10
7665,3,14
7666,2,1197311
7667,3,9
7668,10,12975840
7669,1,9705
7670,5,9699
7671,2,46
7672,2,3904
7673,4,181768
7674,1,1877
7675,3,1278
7676,1,27
7677,17,9
7678,8,69
7679,4,9
7680,1,41
7681,3,855
7682,4,1594
7683,35,19
7684,1,24
7685,5,193633
7686,9,193605
7687,1,1739
7688,4,181846
7689,6,3829
7690,4,25
7691,1,52
7692,1,57
7693,3,3868
7694,3,9
7695,1,13
7696,1,13662833
7697,2,11
7698,1,9
7699,2,21
7700,1,13662788
7701,2,13951209
7702,12,38979
7703,5,38988
7704,10,1013828
7705,16,10
7706,5,13000823
7707,18,13000867
7708,8,13627
7709,21,1259961
7710,5,1259951
7711,20,44
7712,13,13863
7713,10,10
7714,7,30
7715,5,3660
7716,13,9
7717,27,52
7718,11,388
7719,13,19
7720,6,5455885
7721,12,11932
7722,6,34
7723,4,22
7724,2,12
7725,2,11905
7726,4,14092
7727,5,518
7728,6,166
7729,2,160
7730,5,13526
7731,8,5455946
7732,2,27
7733,2,70
7734,7,347
7735,4,13003740
7736,9,13003760
7737,3,83679
7738,9,73626
7739,18,1253137
7740,5,1253127
7741,26,73469
7742,4,200
7743,13,101
7744,2,382
7745,12,12921155
7746,6,12921168
7747,15,533271
7748,6,504
7749,1,532746
7750,4,66614
7751,5,3419
7752,12,9
7753,3,12990608
7754,18,12990652
7755,9,1256496
7756,5,1256486
7757,11,12
7758,6,5608
7759,6,5620
7760,36,75
7761,14,35
7762,28,6699
7763,9,11830
7764,6,11842
7765,20,67
7766,16,83
7767,8,6540
7768,8,77
7769,4,5952
7770,14,10971
7771,4,10
7772,4,10995
7773,1,10
7774,3,16
7775,17,11
7776,4,78549
7777,40,24
7778,6,47
7779,2,650
7780,37,16
7781,18,16
7782,25,293
7783,1,53
7784,12,78818
7785,6,558276
7786,14,16
7787,6,314901932
7788,42,12
7789,2,314902152
7790,3,38
7791,3,33
7792,6,558195
7793,6,1378
7794,36,1252
7795,3,1394
7796,36,1268
7797,2,9
7798,2,24
7799,8,5656
7800,11,12989515
7801,9,12989535
7802,2,9
7803,10,2577
7804,4,66598
7805,4,228
7806,1,107
7807,5,10
7808,8,107
7809,2,52
7810,3,2138
7811,10,9
7812,2,85028
7813,14,9
7814,7,443299
7815,11,225
7816,3,1473
7817,13,32
7818,11,9
7819,1,177100
7820,7,38
7821,1,174080
7822,5,174085
7823,2,177165
7824,7,680136
7825,7,31
7826,2,22
7827,2,1263
7828,28,1170
7829,2,680184
7830,1,351203
7831,5,351208
7832,2,903659
7833,36,903810
7834,5,1301
7835,4,443038
7836,2,6944
7837,18,6989
7838,6,12
7839,2,68463
7840,19,51
7841,1,15610
7842,4,21
7843,1,15578
7844,5,13301
7845,14,26
7846,9,13220
7847,10,72
7848,2,3968
7849,11,3992
7850,4,62
7851,7,40
7852,8,58
7853,7,68205
7854,3,21
7855,1,838763
7856,7,14
7857,3,198
7858,12,26
7859,3,144
7860,2,838818
7861,1,459018
7862,18,553704
7863,7,96572
7864,13,96597
7865,4,96557
7866,13,96582
7867,10,10
7868,26,553519
7869,1,13779
7870,2,13776
7871,3,36407
7872,8,13502958
7873,6,13502971
7874,4,36384
7875,2,9
7876,2,33
7877,2,30324
7878,16,43593
7879,8,790413
7880,3,2868
7881,8,9
7882,34,9
7883,7,2695
7884,2,790408
7885,9,43627
7886,26,30147
7887,2,9
7888,9,55683
7889,17,20
7890,3,2059
7891,29,35738
7892,14,45
7893,7,35640
7894,2,104
7895,5,137327
7896,30,137422
7897,6,640463
7898,8,1203
7899,28,1110
7900,2,640499
7901,5,179
7902,7,1933
7903,4,13723
7904,21,9
7905,3,1134
7906,4,121304
7907,18,9
7908,23,507
7909,5,172
7910,25,186
7911,17,170
7912,5,573
7913,25,9
7914,16,15
7915,10,121705
7916,1,1142
7917,6,124099
7918,38,85
7919,5,372
7920,5,168
7921,24,166
7922,17,160
7923,4,426
7924,40,124512
7925,4,12
7926,1,9
7927,1,12
7928,2,492
7929,7,11
7930,4,29519
7931,8,790413
7932,3,2868
7933,8,9
7934,34,9
7935,7,2695
7936,2,790408
7937,9,29485
7938,13,612
7939,8,13529
7940,2,1267
7941,4,152
7942,1,1105
7943,6,404003
7944,7,11
7945,13,404058
7946,4,84
7947,6,2059
7948,29,35738
7949,14,45
7950,7,35640
7951,9,1933
7952,4,13723
7953,21,9
7954,3,1134
7955,4,121304
7956,42,507
7957,5,172
7958,25,186
7959,17,170
7960,5,573
7961,25,9
7962,16,15
7963,10,121705
7964,1,1142
7965,6,124099
7966,38,85
7967,5,372
7968,5,168
7969,24,166
7970,17,160
7971,4,426
7972,40,124512
7973,7,9
7974,1,12
7975,2,492
7976,4,786
7977,8,819
7978,3,11
7979,1,531
7980,8,13529
7981,2,1267
7982,37,430
7983,10,213
7984,4,780
7985,19,57
7986,6,654
7987,4,236
7988,43,209
7989,2,1124
7990,6,404003
7991,7,11
7992,13,404058
7993,4,84
7994,3,184
7995,17,55982
7996,4,12649
7997,7,66
7998,2,12737
7999,2,36271
8000,8,36257
8001,12,94204
8002,16,1549
8003,15,287
8004,17,246
8005,3,21
8006,8,110
8007,32,58
8008,9,268
8009,10,64
8010,1,272043
8011,5,272048
8012,3,657
8013,8,1478
8014,3,94270
8015,8,458712
8016,1,63937
8017,2,9
8018,14,41
8019,4,63
8020,3,163
8021,1,63966
8022,4,84833
8023,2,106398
8024,8,29
8025,3,106342
8026,4,2088
8027,2,50
8028,4,86110
8029,23,10
8030,12,85996
8031,6,83771
8032,5,13004769
8033,11,13004794
8034,8,2128
8035,22,5457308
8036,16,9
8037,5,9
8038,1,9
8039,3,55
8040,4,12610
8041,6,97
8042,1,12500
8043,7,5457485
8044,6,2049
8045,4,159
8046,7,303
8047,5,9
8048,9,3129
8049,2,4004
8050,10,48
8051,4,10
8052,2,822
8053,12,115
8054,11,662
8055,7,9
8056,2,860
8057,44,65
8058,2,156
8059,2,95
8060,11,700
8061,2,93
8062,7,3941
8063,6,13000293
8064,9,13000313
8065,3,77322
8066,2,10
8067,17,10012
8068,22,34
8069,1,60835
8070,18,1253137
8071,5,1253127
8072,26,60678
8073,19,1082120
8074,13,92297
8075,5,92300
8076,4,1082073
8077,3,93
8078,7,9923
8079,5,77390
8080,2,218
8081,9,1014363
8082,7,13951103
8083,1,13662686
8084,6,11
8085,8,262099
8086,18,262155
8087,4,13662620
8088,3,3879
8089,4,13
8090,1,56
8091,3,12975940
8092,3,9
8093,10,1197362
8094,3,9
8095,9,10
8096,3,14
8097,2,1197311
8098,3,9
8099,10,12975840
8100,1,9705
8101,5,9699
8102,2,46
8103,2,3904
8104,4,181768
8105,1,1877
8106,3,1278
8107,1,27
8108,17,9
8109,8,69
8110,4,9
8111,1,41
8112,3,855
8113,4,1594
8114,35,19
8115,1,24
8116,5,193633
8117,9,193605
8118,1,1739
8119,4,181846
8120,6,3829
8121,4,25
8122,1,52
8123,1,57
8124,3,3868
8125,3,9
8126,1,13
8127,1,13662833
8128,2,11
8129,1,9
8130,2,21
8131,1,13662788
8132,2,13951209
8133,12,38979
8134,5,38988
8135,10,1013828
8136,16,10
8137,5,13000823
8138,18,13000867
8139,8,13627
8140,21,1259961
8141,5,1259951
8142,20,44
8143,13,13863
8144,10,10
8145,7,30
8146,5,3660
8147,13,9
8148,27,52
8149,11,388
8150,13,19
8151,6,5455885
8152,12,11932
8153,6,34
8154,4,22
8155,2,12
8156,2,11905
8157,4,14092
8158,5,518
8159,6,166
8160,2,160
8161,5,13526
8162,8,5455946
8163,2,27
8164,2,70
8165,7,347
8166,4,13003740
8167,9,13003760
8168,3,83679
8169,9,73626
8170,18,1253137
8171,5,1253127
8172,26,73469
8173,4,200
8174,13,101
8175,2,382
8176,12,12921155
8177,6,12921168
8178,15,533271
8179,6,504
8180,1,532746
8181,4,66614
8182,5,3419
8183,12,9
8184,3,12990608
8185,18,12990652
8186,9,1256496
8187,5,1256486
8188,11,12
8189,6,5608
8190,6,5620
8191,36,75
8192,14,35
8193,28,6699
8194,9,11830
8195,6,11842
8196,22,13
8197,2,53
8198,14,83
8199,8,6540
8200,8,77
8201,4,5952
8202,14,10971
8203,4,10
8204,4,10995
8205,1,10
8206,3,16
8207,17,11
8208,4,78549
8209,40,24
8210,6,47
8211,2,650
8212,37,16
8213,18,16
8214,25,293
8215,1,53
8216,12,78818
8217,6,558276
8218,14,16
8219,6,314901932
8220,42,12
8221,2,314902152
8222,3,38
8223,3,33
8224,6,558195
8225,6,1378
8226,36,1252
8227,3,1394
8228,36,1268
8229,2,9
8230,2,24
8231,8,5656
8232,11,12989515
8233,9,12989535
8234,2,9
8235,10,2577
8236,4,66598
8237,4,228
8238,1,107
8239,5,10
8240,8,107
8241,2,52
8242,3,2138
8243,10,9
8244,2,85028
8245,14,9
8246,7,443299
8247,11,225
8248,3,1473
8249,13,32
8250,11,9
8251,1,177100
8252,7,38
8253,1,174080
8254,5,174085
8255,2,177165
8256,7,680136
8257,7,31
8258,2,22
8259,2,1263
8260,28,1170
8261,2,680184
8262,1,351203
8263,5,351208
8264,2,903659
8265,36,903810
8266,5,1301
8267,4,443038
8268,2,6944
8269,18,6989
8270,6,12
8271,2,68463
8272,19,51
8273,1,15610
8274,4,21
8275,1,15578
8276,5,13301
8277,14,26
8278,9,13220
8279,10,72
8280,2,3968
8281,11,3992
8282,4,62
8283,7,40
8284,8,58
8285,7,68205
8286,3,21
8287,1,838763
8288,7,14
8289,3,198
8290,12,26
8291,3,144
8292,2,838818
8293,1,459018
8294,18,553704
8295,7,96572
8296,13,96597
8297,4,96557
8298,13,96582
8299,10,10
8300,26,553519
8301,1,13779
8302,2,13776
8303,3,36407
8304,8,13502958
8305,6,13502971
8306,4,36384
8307,2,9
8308,2,33
8309,2,30324
8310,16,43593
8311,8,790413
8312,3,2868
8313,8,9
8314,34,9
8315,7,2695
8316,2,790408
8317,9,43627
8318,26,30147
8319,2,9
8320,9,55683
8321,17,20
8322,3,2059
8323,29,35738
8324,14,45
8325,7,35640
8326,2,104
8327,5,137327
8328,30,137422
8329,6,640463
8330,8,1203
8331,28,1110
8332,2,640499
8333,5,179
8334,7,1933
8335,4,13723
8336,21,9
8337,3,1134
8338,4,121304
8339,18,9
8340,23,507
8341,5,172
8342,25,186
8343,17,170
8344,5,573
8345,25,9
8346,16,15
8347,10,121705
8348,1,1142
8349,6,124099
8350,38,85
8351,5,372
8352,5,168
8353,24,166
8354,17,160
8355,4,426
8356,40,124512
8357,4,12
8358,1,9
8359,1,12
8360,2,492
8361,7,11
8362,4,29519
8363,8,790413
8364,3,2868
8365,8,9
8366,34,9
8367,7,2695
8368,2,790408
8369,9,29485
8370,13,612
8371,8,13529
8372,2,1267
8373,4,152
8374,1,1105
8375,6,404003
8376,7,11
8377,13,404058
8378,4,84
8379,6,2059
8380,29,35738
8381,14,45
8382,7,35640
8383,9,1933
8384,4,13723
8385,21,9
8386,3,1134
8387,4,121304
8388,42,507
8389,5,172
8390,25,186
8391,17,170
8392,5,573
8393,25,9
8394,16,15
8395,10,121705
8396,1,1142
8397,6,124099
8398,38,85
8399,5,372
8400,5,168
8401,24,166
8402,17,160
8403,4,426
8404,40,124512
8405,7,9
8406,1,12
8407,2,492
8408,4,786
8409,8,819
8410,3,11
8411,1,531
8412,8,13529
8413,2,1267
8414,37,430
8415,10,213
8416,4,780
8417,19,57
8418,6,654
8419,4,236
8420,43,209
8421,2,1124
8422,6,404003
8423,7,11
8424,13,404058
8425,4,84
8426,3,184
8427,17,55982
8428,4,12649
8429,7,66
8430,2,12737
8431,2,36271
8432,8,36257
8433,12,94204
8434,16,1549
8435,15,287
8436,17,246
8437,3,21
8438,8,110
8439,32,58
8440,9,268
8441,10,64
8442,1,272043
8443,5,272048
8444,3,657
8445,8,1478
8446,3,94270
8447,8,458712
8448,1,63937
8449,2,9
8450,14,41
8451,4,63
8452,3,163
8453,1,63966
8454,4,84833
8455,2,106398
8456,8,29
8457,3,106342
8458,4,2088
8459,2,50
8460,4,86110
8461,23,10
8462,12,85996
8463,6,83771
8464,5,13004769
8465,11,13004794
8466,8,2128
8467,22,5457308
8468,16,9
8469,5,9
8470,1,9
8471,3,55
8472,4,12610
8473,6,97
8474,1,12500
8475,7,5457485
8476,6,2049
8477,4,159
8478,7,303
8479,5,9
8480,9,3129
8481,2,4004
8482,10,48
8483,4,10
8484,2,822
8485,12,115
8486,11,662
8487,7,9
8488,2,860
8489,44,65
8490,2,156
8491,2,95
8492,11,700
8493,2,93
8494,7,3941
8495,6,13000293
8496,9,13000313
8497,3,77322
8498,2,10
8499,17,10012
8500,22,34
