Block_Index,Block_Len,Next_Jump_Size
5185,7,96572
5186,13,96597
5187,4,96557
5188,13,96582
5189,10,10
5190,26,553519
5191,1,13779
5192,2,13776
5193,3,36407
5194,8,13502958
5195,6,13502971
5196,4,36384
5197,2,9
5198,2,33
5199,2,30324
5200,16,43593
5201,8,790413
5202,3,2868
5203,8,9
5204,34,9
5205,7,2695
5206,2,790408
5207,9,43627
5208,26,30147
5209,2,9
5210,9,55683
5211,17,20
5212,3,2059
5213,29,35738
5214,14,45
5215,7,35640
5216,2,104
5217,5,137327
5218,30,137422
5219,6,640463
5220,8,1203
5221,28,1110
5222,2,640499
5223,5,179
5224,7,1933
5225,4,13723
5226,21,9
5227,3,1134
5228,4,121304
5229,18,9
5230,23,507
5231,5,172
5232,25,186
5233,17,170
5234,5,573
5235,25,9
5236,16,15
5237,10,121705
5238,1,1142
5239,6,124099
5240,38,85
5241,5,372
5242,5,168
5243,24,166
5244,17,160
5245,4,426
5246,40,124512
5247,4,12
5248,1,9
5249,1,12
5250,2,492
5251,7,11
5252,4,29519
5253,8,790413
5254,3,2868
5255,8,9
5256,34,9
5257,7,2695
5258,2,790408
5259,9,29485
5260,13,612
5261,8,13529
5262,2,1267
5263,4,152
5264,1,1105
5265,6,404003
5266,7,11
5267,13,404058
5268,4,84
5269,6,2059
5270,29,35738
5271,14,45
5272,7,35640
5273,9,1933
5274,4,13723
5275,21,9
5276,3,1134
5277,4,121304
5278,42,507
5279,5,172
5280,25,186
5281,17,170
5282,5,573
5283,25,9
5284,16,15
5285,10,121705
5286,1,1142
5287,6,124099
5288,38,85
5289,5,372
5290,5,168
5291,24,166
5292,17,160
5293,4,426
5294,40,124512
5295,7,9
5296,1,12
5297,2,492
5298,4,786
5299,8,819
5300,3,11
5301,1,531
5302,8,13529
5303,2,1267
5304,37,430
5305,10,213
5306,4,780
5307,19,57
5308,6,654
5309,4,236
5310,43,209
5311,2,1124
5312,6,404003
5313,7,11
5314,13,404058
5315,4,84
5316,3,184
5317,17,55982
5318,4,12649
5319,7,66
5320,2,12737
5321,2,36271
5322,8,36257
5323,12,94204
5324,16,1549
5325,15,287
5326,17,246
5327,3,21
5328,8,110
5329,32,58
5330,9,268
5331,11,227
5332,1,272204
5333,5,272209
5334,2,9
5335,4,462
5336,3,106376
5337,7,106390
5338,7,5780634
5339,11,291279
5340,20,58
5341,6,291146
5342,2,5780666
5343,8,91105
5344,14,11
5345,11,91023
5346,2,392
5347,23,481532
5348,7,854
5349,25,5008412
5350,9,5008432
5351,2,19
5352,2,578929
5353,15,30
5354,2,34
5355,8,39
5356,6,578803
5357,1,25
5358,7,738
5359,2,481555
5360,1,635
5361,8,1478
5362,3,94270
5363,8,458712
5364,1,63937
5365,2,9
5366,14,41
5367,4,63
5368,3,163
5369,1,63966
5370,4,84833
5371,2,106398
5372,8,29
5373,3,106342
5374,4,2088
5375,2,50
5376,4,86110
5377,23,10
5378,12,85996
5379,6,83771
5380,5,13004769
5381,11,13004794
5382,8,2128
5383,22,5457308
5384,16,9
5385,5,9
5386,1,9
5387,3,55
5388,4,12610
5389,6,97
5390,1,12500
5391,7,5457485
5392,6,2049
5393,4,159
5394,7,303
5395,5,9
5396,9,3129
5397,2,4004
5398,10,48
5399,4,10
5400,2,822
5401,12,115
5402,11,662
5403,7,9
5404,2,860
5405,44,65
5406,2,156
5407,2,95
5408,11,700
5409,2,93
5410,7,3941
5411,6,13000293
5412,9,13000313
5413,3,77322
5414,2,10
5415,17,10012
5416,22,34
5417,1,60835
5418,18,1253137
5419,5,1253127
5420,26,60678
5421,19,1082120
5422,13,92297
5423,5,92300
5424,4,1082073
5425,3,93
5426,7,9923
5427,5,77390
5428,2,218
5429,9,1014363
5430,7,13951103
5431,1,13662686
5432,6,11
5433,8,262099
5434,18,262155
5435,4,13662620
5436,3,3879
5437,4,13
5438,1,56
5439,3,12975940
5440,3,9
5441,10,1197362
5442,3,9
5443,9,10
5444,3,14
5445,2,1197311
5446,3,9
5447,10,12975840
5448,1,9705
5449,5,9699
5450,2,46
5451,2,3904
5452,4,181768
5453,1,1877
5454,3,1278
5455,1,27
5456,17,9
5457,8,69
5458,4,9
5459,1,41
5460,3,855
5461,4,1594
5462,35,19
5463,1,24
5464,5,193633
5465,9,193605
5466,1,1739
5467,4,181846
5468,6,3829
5469,4,25
5470,1,52
5471,1,57
5472,3,3868
5473,3,9
5474,1,13
5475,1,13662833
5476,2,11
5477,1,9
5478,2,21
5479,1,13662788
5480,2,13951209
5481,12,38979
5482,5,38988
5483,10,1013828
5484,16,10
5485,5,13000823
5486,18,13000867
5487,8,13627
5488,21,1259961
5489,5,1259951
5490,20,44
5491,13,13863
5492,10,10
5493,7,30
5494,5,3660
5495,13,9
5496,27,52
5497,11,388
5498,13,19
5499,6,5455885
5500,12,11932
5501,6,34
5502,4,22
5503,2,12
5504,2,11905
5505,4,14092
5506,5,518
5507,6,166
5508,2,160
5509,5,13526
5510,8,5455946
5511,2,27
5512,2,70
5513,7,347
5514,4,13003740
5515,9,13003760
5516,3,83679
5517,9,73626
5518,18,1253137
5519,5,1253127
5520,26,73469
5521,4,200
5522,18,10
5523,8,107
5524,2,52
5525,3,2138
5526,10,9
5527,2,85028
5528,14,9
5529,7,443299
5530,11,225
5531,3,1473
5532,13,32
5533,11,9
5534,1,177100
5535,7,38
5536,1,174080
5537,5,174085
5538,2,177165
5539,7,680136
5540,7,31
5541,2,22
5542,2,1263
5543,28,1170
5544,2,680184
5545,1,351203
5546,5,351208
5547,2,903659
5548,36,903810
5549,5,1301
5550,4,443038
5551,2,6944
5552,18,6989
5553,6,12
5554,2,68463
5555,19,51
5556,1,15610
5557,4,21
5558,1,15578
5559,5,13301
5560,14,26
5561,9,13220
5562,10,72
5563,2,3968
5564,11,3992
5565,4,62
5566,7,40
5567,8,58
5568,7,68205
5569,3,21
5570,1,838763
5571,7,14
5572,3,198
5573,12,26
5574,3,144
5575,2,838818
5576,1,459018
5577,18,553704
5578,7,96572
5579,13,96597
5580,4,96557
5581,13,96582
5582,10,10
5583,26,553519
5584,1,13779
5585,2,13776
5586,3,36407
5587,8,13502958
5588,6,13502971
5589,4,36384
5590,2,9
5591,2,33
5592,2,30324
5593,16,43593
5594,8,790413
5595,3,2868
5596,8,9
5597,34,9
5598,7,2695
5599,2,790408
5600,9,43627
5601,26,30147
5602,2,9
5603,9,55683
5604,17,20
5605,3,2059
5606,29,35738
5607,14,45
5608,7,35640
5609,2,104
5610,5,137327
5611,30,137422
5612,6,640463
5613,8,1203
5614,28,1110
5615,2,640499
5616,5,179
5617,7,1933
5618,4,13723
5619,21,9
5620,3,1134
5621,4,121304
5622,18,9
5623,23,507
5624,5,172
5625,25,186
5626,17,170
5627,5,573
5628,25,9
5629,16,15
5630,10,121705
5631,1,1142
5632,6,124099
5633,38,85
5634,5,372
5635,5,168
5636,24,166
5637,17,160
5638,4,426
5639,40,124512
5640,4,12
5641,1,9
5642,1,12
5643,2,492
5644,7,11
5645,4,29519
5646,8,790413
5647,3,2868
5648,8,9
5649,34,9
5650,7,2695
5651,2,790408
5652,9,29485
5653,13,612
5654,8,13529
5655,2,1267
5656,4,152
5657,1,1105
5658,6,404003
5659,7,11
5660,13,404058
5661,4,84
5662,6,2059
5663,29,35738
5664,14,45
5665,7,35640
5666,9,1933
5667,4,13723
5668,21,9
5669,3,1134
5670,4,121304
5671,42,507
5672,5,172
5673,25,186
5674,17,170
5675,5,573
5676,25,9
5677,16,15
5678,10,121705
5679,1,1142
5680,6,124099
5681,38,85
5682,5,372
5683,5,168
5684,24,166
5685,17,160
5686,4,426
5687,40,124512
5688,7,9
5689,1,12
5690,2,492
5691,4,786
5692,8,819
5693,3,11
5694,1,531
5695,8,13529
5696,2,1267
5697,37,430
5698,10,213
5699,4,780
5700,19,57
5701,6,654
5702,4,236
5703,43,209
5704,2,1124
5705,6,404003
5706,7,11
5707,13,404058
5708,4,84
5709,3,184
5710,17,55982
5711,4,12649
5712,7,66
5713,2,12737
5714,2,36271
5715,8,36257
5716,12,94204
5717,16,1549
5718,15,287
5719,17,246
5720,3,21
5721,8,110
5722,32,58
5723,9,268
5724,11,227
5725,1,272204
5726,5,272209
5727,2,9
5728,4,462
5729,3,106376
5730,7,106390
5731,7,5780634
5732,11,291279
5733,20,58
5734,6,291146
5735,2,5780666
5736,8,91105
5737,14,11
5738,11,91023
5739,2,392
5740,23,481532
5741,7,854
5742,25,5008412
5743,9,5008432
5744,2,19
5745,2,578929
5746,15,30
5747,5,537195
5748,7,32519
5749,18,814
5750,16,53027
5751,5,53030
5752,3,766
5753,5,32590
5754,3,537166
5755,6,578816
5756,1,25
5757,7,738
5758,2,481555
5759,1,635
5760,8,1478
5761,3,94270
5762,8,458712
5763,1,63937
5764,2,9
5765,14,41
5766,4,63
5767,3,163
5768,1,63966
5769,4,84833
5770,2,106398
5771,8,29
5772,3,106342
5773,4,2088
5774,2,50
5775,4,86110
5776,23,10
5777,12,85996
5778,6,83771
5779,5,13004769
5780,11,13004794
5781,8,2128
5782,22,5457308
5783,16,9
5784,5,9
5785,1,9
5786,3,55
5787,4,12610
5788,6,97
5789,1,12500
5790,7,5457485
5791,6,2049
5792,4,159
5793,7,303
5794,5,9
5795,9,3129
5796,2,4004
5797,10,48
5798,4,10
5799,2,822
5800,12,115
5801,11,662
5802,7,9
5803,2,860
5804,44,65
5805,2,156
5806,2,95
5807,11,700
5808,2,93
5809,7,3941
5810,6,13000293
5811,9,13000313
5812,3,77322
5813,2,10
5814,17,10012
5815,22,34
5816,1,60835
5817,18,1253137
5818,5,1253127
5819,26,60678
5820,19,1082120
5821,13,92297
5822,5,92300
5823,4,1082073
5824,3,93
5825,7,9923
5826,5,77390
5827,2,218
5828,9,1014363
5829,7,13951103
5830,1,13662686
5831,6,11
5832,8,262099
5833,18,262155
5834,4,13662620
5835,3,3879
5836,4,13
5837,1,56
5838,3,12975940
5839,3,9
5840,10,1197362
5841,3,9
5842,9,10
5843,3,14
5844,2,1197311
5845,3,9
5846,10,12975840
5847,1,9705
5848,5,9699
5849,2,46
5850,2,3904
5851,4,181768
5852,1,1877
5853,3,1278
5854,1,27
5855,17,9
5856,8,69
5857,4,9
5858,1,41
5859,3,855
5860,4,1594
5861,35,19
5862,1,24
5863,5,193633
5864,9,193605
5865,1,1739
5866,4,181846
5867,6,3829
5868,4,25
5869,1,52
5870,1,57
5871,3,3868
5872,3,9
5873,1,13
5874,1,13662833
5875,2,11
5876,1,9
5877,2,21
5878,1,13662788
5879,2,13951209
5880,12,38979
5881,5,38988
5882,10,1013828
5883,16,10
5884,5,13000823
5885,18,13000867
5886,8,13627
5887,21,1259961
5888,5,1259951
5889,20,44
5890,13,13863
5891,10,10
5892,7,30
5893,5,3660
5894,13,9
5895,27,52
5896,11,388
5897,13,19
5898,6,5455885
5899,12,11932
5900,6,34
5901,4,22
5902,2,12
5903,2,11905
5904,4,14092
5905,5,518
5906,6,166
5907,2,160
5908,5,13526
5909,8,5455946
5910,2,27
5911,2,70
5912,7,347
5913,4,13003740
5914,9,13003760
5915,3,83679
5916,9,73626
5917,18,1253137
5918,5,1253127
5919,26,73469
5920,4,200
5921,18,10
5922,8,107
5923,2,52
5924,3,2138
5925,10,9
5926,2,85028
5927,14,9
5928,7,443299
5929,11,225
5930,3,1473
5931,13,32
5932,11,9
5933,1,177100
5934,7,38
5935,1,174080
5936,5,174085
5937,2,177165
5938,7,680136
5939,7,31
5940,2,22
5941,2,1263
5942,28,1170
5943,2,680184
5944,1,351203
5945,5,351208
5946,2,903659
5947,36,903810
5948,5,1301
5949,4,443038
5950,2,6944
5951,18,6989
5952,6,12
5953,2,68463
5954,19,51
5955,1,15610
5956,4,21
5957,1,15578
5958,5,13301
5959,14,26
5960,9,13220
5961,10,72
5962,2,3968
5963,11,3992
5964,4,62
5965,7,40
5966,8,58
5967,7,68205
5968,3,21
5969,1,838763
5970,7,14
5971,3,198
5972,12,26
5973,3,144
5974,2,838818
5975,1,459018
5976,18,553704
5977,7,96572
5978,13,96597
5979,4,96557
5980,13,96582
5981,10,10
5982,26,553519
5983,1,13779
5984,2,13776
5985,3,36407
5986,8,13502958
5987,6,13502971
5988,4,36384
5989,2,9
5990,2,33
5991,2,30324
5992,16,43593
5993,8,790413
5994,3,2868
5995,8,9
5996,34,9
5997,7,2695
5998,2,790408
5999,9,43627
6000,26,30147
6001,2,9
6002,9,55683
6003,17,20
6004,3,2059
6005,29,35738
6006,14,45
6007,7,35640
6008,2,104
6009,5,137327
6010,30,137422
6011,6,640463
6012,8,1203
6013,28,1110
6014,2,640499
6015,5,179
6016,7,1933
6017,4,13723
6018,21,9
6019,3,1134
6020,4,121304
6021,18,9
6022,23,507
6023,5,172
6024,25,186
6025,17,170
6026,5,573
6027,25,9
6028,16,15
6029,10,121705
6030,1,1142
6031,6,124099
6032,38,85
6033,5,372
6034,5,168
6035,24,166
6036,17,160
6037,4,426
6038,40,124512
6039,4,12
6040,1,9
6041,1,12
6042,2,492
6043,7,11
6044,4,29519
6045,8,790413
6046,3,2868
6047,8,9
6048,34,9
6049,7,2695
6050,2,790408
6051,9,29485
6052,13,612
6053,8,13529
6054,2,1267
6055,4,152
6056,1,1105
6057,6,404003
6058,7,11
6059,13,404058
6060,4,84
6061,6,2059
6062,29,35738
6063,14,45
6064,7,35640
6065,9,1933
6066,4,13723
6067,21,9
6068,3,1134
6069,4,121304
6070,42,507
6071,5,172
6072,25,186
6073,17,170
6074,5,573
6075,25,9
6076,16,15
6077,10,121705
6078,1,1142
6079,6,124099
6080,38,85
6081,5,372
6082,5,168
6083,24,166
6084,17,160
6085,4,426
6086,40,124512
6087,7,9
6088,1,12
6089,2,492
6090,4,786
6091,8,819
6092,3,11
6093,1,531
6094,8,13529
6095,2,1267
6096,37,430
6097,10,213
6098,4,780
6099,19,57
6100,6,654
6101,4,236
6102,43,209
6103,2,1124
6104,6,404003
6105,7,11
6106,13,404058
6107,4,84
6108,3,184
6109,17,55982
6110,4,12649
6111,7,66
6112,2,12737
6113,2,36271
6114,8,36257
6115,12,94204
6116,16,1549
6117,15,287
6118,17,246
6119,3,21
6120,8,110
6121,32,58
6122,9,268
6123,11,227
6124,1,272204
6125,5,272209
6126,2,9
6127,4,462
6128,3,106376
6129,7,106390
6130,7,5780634
6131,11,291279
6132,20,58
6133,6,291146
6134,2,5780666
6135,8,91105
6136,14,11
6137,11,91023
6138,2,392
6139,23,481532
6140,7,854
6141,25,5008412
6142,9,5008432
6143,2,19
6144,2,578929
6145,15,30
6146,5,537195
6147,7,32519
6148,18,814
6149,16,53027
6150,5,53030
6151,3,766
6152,5,32590
6153,3,537166
6154,6,578816
6155,1,25
6156,7,738
6157,2,481555
6158,1,635
6159,8,1478
6160,3,94270
6161,8,458712
6162,1,63937
6163,2,9
6164,14,41
6165,4,63
6166,3,163
6167,1,63966
6168,4,84833
6169,2,106398
6170,8,29
6171,3,106342
6172,4,2088
6173,2,50
6174,4,86110
6175,23,10
6176,12,85996
6177,6,83771
6178,5,13004769
6179,11,13004794
6180,8,2128
6181,22,5457308
6182,16,9
6183,5,9
6184,1,9
6185,3,55
6186,4,12610
6187,6,97
6188,1,12500
6189,7,5457485
6190,6,2049
6191,4,159
6192,7,303
6193,5,9
6194,9,3129
6195,2,4004
6196,10,48
6197,4,10
6198,2,822
6199,12,115
6200,11,662
6201,7,9
6202,2,860
6203,44,65
6204,2,156
6205,2,95
6206,11,700
6207,2,93
6208,7,3941
6209,6,13000293
6210,9,13000313
6211,3,77322
6212,2,10
6213,17,10012
6214,22,34
6215,1,60835
6216,18,1253137
6217,5,1253127
6218,26,60678
6219,19,1082120
6220,13,92297
6221,5,92300
6222,4,1082073
6223,3,93
6224,7,9923
6225,5,77390
6226,2,218
6227,9,1014363
6228,7,13951103
6229,1,13662686
6230,6,11
6231,8,262099
6232,18,262155
6233,4,13662620
6234,3,3879
6235,4,13
6236,1,56
6237,3,12975940
6238,3,9
6239,10,1197362
6240,3,9
6241,9,10
6242,3,14
6243,2,1197311
6244,3,9
6245,10,12975840
6246,1,9705
6247,5,9699
6248,2,46
6249,2,3904
6250,4,181768
6251,1,1877
6252,3,1278
6253,1,27
6254,17,9
6255,8,69
6256,4,9
6257,1,41
6258,3,855
6259,4,1594
6260,35,19
6261,1,24
6262,5,193633
6263,9,193605
6264,1,1739
6265,4,181846
6266,6,3829
6267,4,25
6268,1,52
6269,1,57
6270,3,3868
6271,3,9
6272,1,13
6273,1,13662833
6274,2,11
6275,1,9
6276,2,21
6277,1,13662788
6278,2,13951209
6279,12,38979
6280,5,38988
6281,10,1013828
6282,16,10
6283,5,13000823
6284,18,13000867
6285,8,13627
6286,21,1259961
6287,5,1259951
6288,20,44
6289,13,13863
6290,10,10
6291,7,30
6292,5,3660
6293,13,9
6294,27,52
6295,11,388
6296,13,19
6297,6,5455885
6298,12,11932
6299,6,34
6300,4,22
6301,2,12
6302,2,11905
6303,4,14092
6304,5,518
6305,6,166
6306,2,160
6307,5,13526
6308,8,5455946
6309,2,27
6310,2,70
6311,7,347
6312,4,13003740
6313,9,13003760
6314,3,83679
6315,9,73626
6316,18,1253137
6317,5,1253127
6318,26,73469
6319,4,200
6320,18,10
6321,8,107
6322,2,52
6323,3,2138
6324,10,9
6325,2,85028
6326,14,9
6327,7,443299
6328,11,225
6329,3,1473
6330,13,32
6331,11,9
6332,1,177100
6333,7,38
6334,1,174080
6335,5,174085
6336,2,177165
6337,7,680136
6338,7,31
6339,2,22
6340,2,1263
6341,28,1170
6342,2,680184
6343,1,351203
6344,5,351208
6345,2,903659
6346,36,903810
6347,5,1301
6348,4,443038
6349,2,6944
6350,18,6989
6351,6,12
6352,2,68463
6353,19,51
6354,1,15610
6355,4,21
6356,1,15578
6357,5,13301
6358,14,26
6359,9,13220
6360,10,72
6361,2,3968
6362,11,3992
6363,4,62
6364,7,40
6365,8,58
6366,7,68205
6367,3,21
6368,1,838763
6369,7,14
6370,3,198
6371,12,26
6372,3,144
6373,2,838818
6374,1,459018
6375,18,553704
6376,7,96572
6377,13,96597
6378,4,96557
6379,13,96582
6380,10,10
6381,26,553519
6382,1,13779
6383,2,13776
6384,3,36407
6385,8,13502958
6386,6,13502971
6387,4,36384
6388,2,9
6389,2,33
6390,2,30324
6391,16,43593
6392,8,790413
6393,3,2868
6394,8,9
6395,34,9
6396,7,2695
6397,2,790408
6398,9,43627
6399,26,30147
6400,2,9
6401,9,55683
6402,17,20
6403,3,2059
6404,29,35738
6405,14,45
6406,7,35640
6407,2,104
6408,5,137327
6409,30,137422
6410,6,640463
6411,8,1203
6412,28,1110
6413,2,640499
6414,5,179
6415,7,1933
6416,4,13723
6417,21,9
6418,3,1134
6419,4,121304
6420,18,9
6421,23,507
6422,5,172
6423,25,186
6424,17,170
6425,5,573
6426,25,9
6427,16,15
6428,10,121705
6429,1,1142
6430,6,124099
6431,38,85
6432,5,372
6433,5,168
6434,24,166
6435,17,160
6436,4,426
6437,40,124512
6438,4,12
6439,1,9
6440,1,12
6441,2,492
6442,7,11
6443,4,29519
6444,8,790413
6445,3,2868
6446,8,9
6447,34,9
6448,7,2695
6449,2,790408
6450,9,29485
6451,13,612
6452,8,13529
6453,2,1267
6454,4,152
6455,1,1105
6456,6,404003
6457,7,11
6458,13,404058
6459,4,84
6460,6,2059
6461,29,35738
6462,14,45
6463,7,35640
6464,9,1933
6465,4,13723
6466,21,9
6467,3,1134
6468,4,121304
6469,42,507
6470,5,172
6471,25,186
6472,17,170
6473,5,573
6474,25,9
6475,16,15
6476,10,121705
6477,1,1142
6478,6,124099
6479,38,85
6480,5,372
6481,5,168
6482,24,166
6483,17,160
6484,4,426
6485,40,124512
6486,7,9
6487,1,12
6488,2,492
6489,4,786
6490,8,819
6491,3,11
6492,1,531
6493,8,13529
6494,2,1267
6495,37,430
6496,10,213
6497,4,780
6498,19,57
6499,6,654
6500,4,236
6501,43,209
6502,2,1124
6503,6,404003
6504,7,11
6505,13,404058
6506,4,84
6507,3,184
6508,17,55982
6509,4,12649
6510,7,66
6511,2,12737
6512,2,36271
6513,8,36257
6514,12,94204
6515,14,20
6516,2,353745
6517,11,539
6518,15,494
6519,8,353694
6520,1,28
6521,2,1549
6522,15,287
6523,17,246
6524,3,21
6525,8,110
6526,32,58
6527,9,268
6528,11,227
6529,1,272204
6530,5,272209
6531,2,9
6532,4,462
6533,3,106376
6534,7,106390
6535,7,5780634
6536,11,291279
6537,20,58
6538,6,291146
6539,2,5780666
6540,8,91105
6541,14,11
6542,11,91023
6543,2,392
6544,23,481532
6545,7,854
6546,25,5008412
6547,9,5008432
6548,2,19
6549,2,578929
6550,15,30
6551,5,537195
6552,7,32519
6553,18,814
6554,16,53027
6555,5,53030
6556,3,766
6557,5,32590
6558,3,537166
6559,6,578816
6560,1,25
6561,7,738
6562,2,481555
6563,1,635
6564,8,1478
6565,3,94270
6566,8,458712
6567,1,63937
6568,2,9
6569,14,41
6570,4,63
6571,3,163
6572,1,63966
6573,4,84833
6574,2,106398
6575,8,29
6576,3,106342
6577,4,2088
6578,2,50
6579,4,86110
6580,23,10
6581,12,85996
6582,6,83771
6583,5,13004769
6584,11,13004794
6585,8,2128
6586,22,5457308
6587,16,9
6588,5,9
6589,1,9
6590,3,55
6591,4,12610
6592,6,97
6593,1,12500
6594,7,5457485
6595,6,2049
6596,4,159
6597,7,303
6598,5,9
6599,9,3129
6600,2,4004
6601,10,48
6602,4,10
6603,2,822
6604,12,115
6605,11,662
6606,7,9
6607,2,860
6608,44,65
6609,2,156
6610,2,95
6611,11,700
6612,2,93
6613,7,3941
6614,6,13000293
6615,9,13000313
6616,3,77322
6617,2,10
6618,17,10012
6619,22,34
6620,1,60835
6621,18,1253137
6622,5,1253127
6623,26,60678
6624,19,1082120
6625,13,92297
6626,5,92300
6627,4,1082073
6628,3,93
6629,7,9923
6630,5,77390
6631,2,218
6632,9,1014363
6633,7,13951103
6634,1,13662686
6635,6,11
6636,6,65
6637,11,1377
6638,12,9
6639,4,9
6640,5,11
6641,2,10
6642,21,9
6643,4,353656
6644,8,9
6645,1,9
6646,2,23
6647,2,44606
6648,12,9
6649,15,84462
6650,8,13502958
6651,6,13502971
6652,4,84439
6653,2,9
6654,4,27
6655,4,78393
6656,16,43593
6657,8,790413
6658,3,2868
6659,8,9
6660,34,9
6661,7,2695
6662,2,790408
6663,9,43627
6664,26,78216
6665,1,9
6666,11,119730
6667,33,275
6668,33,321
6669,2,21
6670,2,14
6671,25,120103
6672,7,121209
6673,33,275
6674,33,321
6675,2,21
6676,2,14
6677,25,121582
6678,3,9
6679,14,1636
6680,41,119552
6681,27,81
6682,9,119728
6683,10,910
6684,3,5642
6685,21,9
6686,3,1134
6687,4,121304
6688,26,320
6689,9,121726
6690,1,1142
6691,6,124099
6692,27,81
6693,9,124275
6694,7,9
6695,1,12
6696,10,5448
6697,1,890
6698,2,289
6699,2,562
6700,3,549
6701,10,514
6702,12,119552
6703,27,81
6704,9,119728
6705,7,51
6706,2,289
6707,2,562
6708,3,549
6709,6,583
6710,9,431
6711,6,11
6712,2,72
6713,8,112
6714,2,84477
6715,8,84463
6716,2,46
6717,3,51
6718,2,9
6719,9,44183
6720,5,1934
6721,12,9
6722,7,457
6723,16,499
6724,28,134
6725,4,156
6726,2,348008
6727,2,10
6728,8,348034
6729,2,159
6730,15,218
6731,6,5274
6732,17,9
6733,28,5459314
6734,5,84
6735,2,53
6736,15,5459401
6737,16,5787414
6738,11,291279
6739,20,58
6740,6,291146
6741,2,5787446
6742,5,84321
6743,18,84265
6744,2,46
6745,5,5787414
6746,11,291279
6747,24,62
6748,2,291146
6749,2,5787446
6750,3,1519
6751,2,70790
6752,7,5423689
6753,5,15
6754,8,5423732
6755,2,70814
6756,2,1502
6757,2,734
6758,11,9
6759,5,10
6760,1,1000
6761,13,9
6762,3,10
6763,4,113
6764,3,121
6765,3,20
6766,3,496
6767,15,354809
6768,2,10
6769,8,354835
6770,12,237
6771,3,55343
6772,30,12
6773,17,55160
6774,1,89
6775,8,236
6776,6,8568
6777,34,5797336
6778,11,291279
6779,20,58
6780,6,291146
6781,2,5797368
6782,37,9
6783,10,252
6784,6,5797336
6785,11,291279
6786,24,62
6787,2,291146
6788,2,5797368
6789,5,667
6790,9,28
6791,4,62
6792,36,7514
6793,21,8651
6794,34,5797336
6795,11,291279
6796,20,58
6797,6,291146
6798,2,5797368
6799,37,9
6800,7,429
6801,4,75035
6802,14,11
6803,11,74953
6804,6,703
6805,6,5797336
6806,11,291279
6807,24,62
6808,2,291146
6809,2,5797368
6810,5,667
6811,11,22
6812,4,62
6813,12,124
6814,9,7529
6815,5,9229
6816,4,359
6817,2,8861
6818,2,85
6819,2,189
6820,11,157
6821,4,11
6822,4,27
6823,17,107
6824,2,9
6825,9,380
6826,4,107
6827,3,79
6828,2,9
6829,7,578
6830,3,1528
6831,2,969
6832,10,9
6833,9,806
6834,5,808
6835,4,10
6836,1,552
6837,2,9
6838,10,3661
6839,10,347822
6840,2,10
6841,8,347848
6842,11,16
6843,2,336
6844,8,272
6845,8,134
6846,4,156
6847,2,348008
6848,2,10
6849,8,348034
6850,2,159
6851,29,241
6852,1,274797
6853,5,274802
6854,5,9
6855,9,1662
6856,4,353757
6857,21,9
6858,3,53
6859,1,11
6860,5,9
6861,11,933
6862,1,96
6863,2,262099
6864,18,262155
6865,4,13662620
6866,3,3879
6867,4,13
6868,1,56
6869,3,12975940
6870,3,9
6871,10,1197362
6872,3,9
6873,9,10
6874,3,14
6875,2,1197311
6876,3,9
6877,10,12975840
6878,1,9705
6879,5,9699
6880,2,46
6881,2,3904
6882,4,181768
6883,1,1877
6884,3,1278
6885,1,27
6886,17,9
6887,8,69
6888,4,9
6889,1,41
6890,3,855
6891,4,1594
6892,35,19
6893,1,24
6894,5,193633
6895,9,193605
6896,1,1739
6897,4,181846
6898,6,3829
6899,4,25
6900,1,52
6901,1,57
6902,3,3868
6903,3,9
6904,1,13
6905,1,13662833
6906,2,11
6907,1,9
6908,2,21
6909,1,13662788
6910,2,13951209
6911,12,38979
6912,5,38988
6913,10,1013828
6914,16,10
6915,5,13000823
6916,18,13000867
6917,8,13627
6918,21,1259961
6919,5,1259951
6920,20,44
6921,13,13863
6922,10,10
6923,7,30
6924,5,3660
6925,13,9
6926,27,52
6927,11,388
6928,13,19
6929,6,5455885
6930,12,11932
6931,6,34
6932,4,22
6933,2,12
6934,2,11905
6935,4,14092
6936,5,518
6937,6,166
6938,2,160
6939,5,13526
6940,8,5455946
6941,2,27
6942,2,70
6943,7,347
6944,4,13003740
6945,9,13003760
6946,3,83679
6947,9,73626
6948,18,1253137
6949,5,1253127
6950,26,73469
6951,4,200
6952,18,10
6953,8,107
6954,2,52
6955,3,2138
6956,10,9
6957,2,85028
6958,14,9
6959,7,443299
6960,11,225
6961,3,1473
6962,13,32
6963,11,9
6964,1,177100
6965,7,38
6966,1,174080
6967,5,174085
6968,2,177165
6969,7,680136
6970,7,31
6971,2,22
6972,2,1263
6973,28,1170
6974,2,680184
6975,1,351203
6976,5,351208
6977,2,903659
6978,36,903810
6979,5,1301
6980,4,443038
6981,2,6944
6982,18,6989
6983,6,12
6984,2,68463
6985,19,51
6986,1,15610
6987,4,21
6988,1,15578
6989,5,13301
6990,14,26
6991,9,13220
6992,10,72
6993,2,3968
6994,11,3992
6995,4,62
6996,7,40
6997,8,58
6998,7,68205
6999,3,21
7000,1,838763
7001,7,14
7002,3,198
7003,12,26
7004,3,144
7005,2,838818
7006,1,459018
7007,18,553704
7008,7,96572
7009,13,96597
7010,4,96557
7011,13,96582
7012,10,10
7013,26,553519
7014,1,13779
7015,2,13776
7016,3,36407
7017,8,13502958
7018,6,13502971
7019,4,36384
7020,2,9
