Block_Index,Block_Len,Next_Jump_Size
14749,2,124766
14750,8,124752
14751,2,40678
14752,12,9
14753,15,84462
14754,8,13502958
14755,6,13502971
14756,4,84439
14757,2,9
14758,4,27
14759,4,78393
14760,16,43593
14761,8,790413
14762,3,2868
14763,8,9
14764,34,9
14765,7,2695
14766,2,790408
14767,9,43627
14768,26,78216
14769,1,9
14770,11,119730
14771,46,119875
14772,7,121209
14773,46,121354
14774,3,9
14775,14,1636
14776,41,119552
14777,16,18
14778,33,119728
14779,12,896
14780,3,5642
14781,21,9
14782,3,1134
14783,4,121304
14784,37,320
14785,5,230
14786,2,157
14787,9,121726
14788,1,1142
14789,6,124099
14790,16,18
14791,33,124275
14792,7,9
14793,1,12
14794,10,5448
14795,1,890
14796,4,275
14797,2,562
14798,3,549
14799,10,514
14800,12,119552
14801,16,18
14802,33,119728
14803,37,85
14804,13,10
14805,2,11
14806,14,514
14807,12,119552
14808,16,18
14809,7,81
14810,9,119728
14811,7,51
14812,7,260
14813,4,548
14814,3,549
14815,6,583
14816,9,431
14817,6,11
14818,4,84477
14819,8,84463
14820,4,9
14821,9,40255
14822,9,100
14823,10,75446
14824,8,790413
14825,3,2868
14826,8,9
14827,34,9
14828,7,2695
14829,2,790408
14830,9,75412
14831,7,2833
14832,17,9
14833,28,5459314
14834,5,84
14835,2,53
14836,15,5459401
14837,11,63
14838,2,734
14839,11,9
14840,5,10
14841,1,1000
14842,13,9
14843,3,10
14844,4,113
14845,3,121
14846,7,14
14847,6,8568
14848,34,5797336
14849,11,291279
14850,20,58
14851,6,291146
14852,2,5797368
14853,37,9
14854,7,429
14855,4,75035
14856,18,74979
14857,4,449
14858,3,252
14859,6,5797336
14860,11,291279
14861,24,62
14862,2,291146
14863,2,5797368
14864,5,667
14865,9,28
14866,4,62
14867,12,124
14868,9,7446
14869,21,8651
14870,34,5797336
14871,11,291279
14872,20,58
14873,6,291146
14874,2,5797368
14875,37,9
14876,13,265
14877,6,5797336
14878,11,291279
14879,24,62
14880,2,291146
14881,2,5797368
14882,5,667
14883,11,22
14884,4,62
14885,27,70
14886,9,7529
14887,5,9229
14888,28,171
14889,9,186
14890,9,9103
14891,25,189
14892,11,157
14893,4,11
14894,4,27
14895,8,159
14896,2,9
14897,9,380
14898,8,109
14899,8,24
14900,6,16
14901,3,108
14902,3,79
14903,2,9
14904,7,578
14905,3,1528
14906,2,969
14907,10,9
14908,5,45
14909,1,10
14910,1,552
14911,2,9
14912,10,1220
14913,3,75484
14914,8,790413
14915,3,2868
14916,8,9
14917,34,9
14918,7,2695
14919,2,790408
14920,9,75450
14921,6,195
14922,2,350457
14923,2,10
14924,8,350483
14925,30,75446
14926,8,790413
14927,3,2868
14928,8,9
14929,34,9
14930,7,2695
14931,2,790408
14932,9,75412
14933,7,2833
14934,17,9
14935,28,5459314
14936,5,84
14937,2,53
14938,15,5459401
14939,11,63
14940,2,734
14941,11,9
14942,5,10
14943,1,1000
14944,13,9
14945,3,10
14946,4,113
14947,3,121
14948,7,14
14949,6,8568
14950,34,5797336
14951,11,291279
14952,20,58
14953,6,291146
14954,2,5797368
14955,37,9
14956,7,429
14957,4,75035
14958,18,74979
14959,4,449
14960,3,252
14961,6,5797336
14962,11,291279
14963,20,58
14964,6,291146
14965,2,5797368
14966,37,9
14967,10,252
14968,6,5797336
14969,11,291279
14970,24,62
14971,2,291146
14972,2,5797368
14973,5,667
14974,9,28
14975,4,62
14976,12,124
14977,9,7446
14978,21,8651
14979,34,5797336
14980,11,291279
14981,20,58
14982,6,291146
14983,2,5797368
14984,52,265
14985,6,5797336
14986,11,291279
14987,20,58
14988,6,291146
14989,2,5797368
14990,37,9
14991,7,429
14992,4,75035
14993,14,11
14994,11,74953
14995,6,703
14996,6,5797336
14997,11,291279
14998,24,62
14999,2,291146
15000,2,5797368
15001,5,667
15002,11,22
15003,4,62
15004,27,70
15005,9,7529
15006,5,9229
15007,28,171
15008,9,186
15009,9,9103
15010,25,189
15011,20,8651
15012,34,5797336
15013,11,291279
15014,20,58
15015,6,291146
15016,2,5797368
15017,37,9
15018,13,265
15019,6,5797336
15020,11,291279
15021,20,58
15022,6,291146
15023,2,5797368
15024,37,9
15025,7,429
15026,4,75035
15027,14,11
15028,11,74953
15029,6,703
15030,6,5797336
15031,11,291279
15032,24,62
15033,2,291146
15034,2,5797368
15035,5,667
15036,11,22
15037,4,62
15038,12,124
15039,9,7529
15040,5,9229
15041,28,171
15042,6,185
15043,5,272
15044,8,9007
15045,2,85
15046,2,189
15047,20,8651
15048,34,5797336
15049,11,291279
15050,20,58
15051,6,291146
15052,2,5797368
15053,37,9
15054,7,429
15055,4,75035
15056,14,11
15057,11,74953
15058,6,703
15059,6,5797336
15060,11,291279
15061,20,58
15062,6,291146
15063,2,5797368
15064,37,9
15065,13,265
15066,6,5797336
15067,11,291279
15068,24,62
15069,2,291146
15070,2,5797368
15071,5,667
15072,11,22
15073,4,62
15074,12,124
15075,9,7529
15076,5,9229
15077,28,171
15078,6,185
15079,5,272
15080,8,9007
15081,2,85
15082,2,189
15083,20,8651
15084,34,5797336
15085,11,291279
15086,20,58
15087,6,291146
15088,2,5797368
15089,37,9
15090,7,429
15091,4,75035
15092,14,11
15093,11,74953
15094,6,703
15095,6,5797336
15096,11,291279
15097,20,58
15098,6,291146
15099,2,5797368
15100,37,9
15101,7,429
15102,4,75035
15103,14,11
15104,11,74953
15105,6,703
15106,6,5797336
15107,11,291279
15108,24,62
15109,2,291146
15110,2,5797368
15111,5,667
15112,11,22
15113,4,62
15114,12,124
15115,9,7529
15116,5,9229
15117,4,359
15118,2,8861
15119,2,85
15120,2,189
15121,20,8651
15122,34,5797336
15123,11,291279
15124,20,58
15125,6,291146
15126,2,5797368
15127,37,9
15128,13,265
15129,6,5797336
15130,11,291279
15131,20,58
15132,6,291146
15133,2,5797368
15134,37,9
15135,7,429
15136,4,75035
15137,14,11
15138,11,74953
15139,6,703
15140,6,5797336
15141,11,291279
15142,24,62
15143,2,291146
15144,2,5797368
15145,5,667
15146,11,22
15147,4,62
15148,12,124
15149,9,7529
15150,5,9229
15151,28,171
15152,6,185
15153,5,272
15154,8,9007
15155,2,85
15156,2,189
15157,20,8651
15158,34,5797336
15159,11,291279
15160,20,58
15161,6,291146
15162,2,5797368
15163,37,9
15164,13,265
15165,6,5797336
15166,11,291279
15167,20,58
15168,6,291146
15169,2,5797368
15170,37,9
15171,7,429
15172,4,75035
15173,14,11
15174,11,74953
15175,6,703
15176,6,5797336
15177,11,291279
15178,24,62
15179,2,291146
15180,2,5797368
15181,5,667
15182,11,22
15183,4,62
15184,12,124
15185,9,7529
15186,5,9229
15187,28,171
15188,6,185
15189,5,272
15190,8,9007
15191,2,85
15192,2,189
15193,20,8651
15194,34,5797336
15195,11,291279
15196,20,58
15197,6,291146
15198,2,5797368
15199,37,9
15200,7,429
15201,4,75035
15202,14,11
15203,11,74953
15204,6,703
15205,6,5797336
15206,11,291279
15207,20,58
15208,6,291146
15209,2,5797368
15210,37,9
15211,13,265
15212,6,5797336
15213,11,291279
15214,24,62
15215,2,291146
15216,2,5797368
15217,5,667
15218,11,22
15219,4,62
15220,12,124
15221,9,7529
15222,5,9229
15223,28,171
15224,6,185
15225,5,272
15226,8,9007
15227,2,85
15228,2,189
15229,20,8651
15230,34,5797336
15231,11,291279
15232,20,58
15233,6,291146
15234,2,5797368
15235,37,9
15236,13,265
15237,6,5797336
15238,11,291279
15239,20,58
15240,6,291146
15241,2,5797368
15242,37,9
15243,7,429
15244,4,75035
15245,14,11
15246,11,74953
15247,6,703
15248,6,5797336
15249,11,291279
15250,24,62
15251,2,291146
15252,2,5797368
15253,5,667
15254,11,22
15255,4,62
15256,12,124
15257,9,7529
15258,5,9229
15259,28,171
15260,6,185
15261,5,272
15262,8,9007
15263,2,85
15264,2,189
15265,20,8651
15266,34,5797336
15267,11,291279
15268,20,58
15269,6,291146
15270,2,5797368
15271,37,9
15272,7,429
15273,4,75035
15274,14,11
15275,11,74953
15276,6,703
15277,6,5797336
15278,11,291279
15279,20,58
15280,6,291146
15281,2,5797368
15282,37,9
15283,13,265
15284,6,5797336
15285,11,291279
15286,24,62
15287,2,291146
15288,2,5797368
15289,5,667
15290,11,22
15291,4,62
15292,12,124
15293,9,7529
15294,5,9229
15295,28,171
15296,6,185
15297,5,272
15298,8,9007
15299,2,85
15300,2,189
15301,20,8651
15302,34,5797336
15303,11,291279
15304,20,58
15305,6,291146
15306,2,5797368
15307,37,9
15308,7,429
15309,4,75035
15310,14,11
15311,11,74953
15312,6,703
15313,6,5797336
15314,11,291279
15315,20,58
15316,6,291146
15317,2,5797368
15318,37,9
15319,13,265
15320,6,5797336
15321,11,291279
15322,24,62
15323,2,291146
15324,2,5797368
15325,5,667
15326,11,22
15327,4,62
15328,12,124
15329,9,7529
15330,5,9229
15331,28,171
15332,6,185
15333,5,272
15334,8,9007
15335,2,85
15336,2,189
15337,20,8651
15338,34,5797336
15339,11,291279
15340,20,58
15341,6,291146
15342,2,5797368
15343,37,9
15344,7,429
15345,4,75035
15346,14,11
15347,11,74953
15348,6,703
15349,6,5797336
15350,11,291279
15351,20,58
15352,6,291146
15353,2,5797368
15354,37,9
15355,13,265
15356,6,5797336
15357,11,291279
15358,24,62
15359,2,291146
15360,2,5797368
15361,5,667
15362,11,22
15363,4,62
15364,12,124
15365,9,7529
15366,5,9229
15367,28,171
15368,6,185
15369,5,272
15370,8,9007
15371,2,85
15372,2,189
15373,20,8651
15374,34,5797336
15375,11,291279
15376,20,58
15377,6,291146
15378,2,5797368
15379,37,9
15380,7,429
15381,4,75035
15382,14,11
15383,11,74953
15384,6,703
15385,6,5797336
15386,11,291279
15387,20,58
15388,6,291146
15389,2,5797368
15390,37,9
15391,13,265
15392,6,5797336
15393,11,291279
15394,24,62
15395,2,291146
15396,2,5797368
15397,5,667
15398,11,22
15399,4,62
15400,12,124
15401,9,7529
15402,5,9229
15403,28,171
15404,6,185
15405,5,272
15406,8,9007
15407,2,85
15408,2,189
15409,20,8651
15410,34,5797336
15411,11,291279
15412,20,58
15413,6,291146
15414,2,5797368
15415,37,9
15416,13,265
15417,6,5797336
15418,11,291279
15419,20,58
15420,6,291146
15421,2,5797368
15422,37,9
15423,7,429
15424,4,75035
15425,14,11
15426,11,74953
15427,6,703
15428,6,5797336
15429,11,291279
15430,24,62
15431,2,291146
15432,2,5797368
15433,5,667
15434,11,22
15435,4,62
15436,12,124
15437,9,7529
15438,5,9229
15439,28,171
15440,6,185
15441,5,272
15442,8,9007
15443,2,85
15444,2,189
15445,20,8651
15446,34,5797336
15447,11,291279
15448,20,58
15449,6,291146
15450,2,5797368
15451,37,9
15452,13,265
15453,6,5797336
15454,11,291279
15455,20,58
15456,6,291146
15457,2,5797368
15458,37,9
15459,7,429
15460,4,75035
15461,14,11
15462,11,74953
15463,6,703
15464,6,5797336
15465,11,291279
15466,24,62
15467,2,291146
15468,2,5797368
15469,5,667
15470,11,22
15471,4,62
15472,12,124
15473,9,7529
15474,5,9229
15475,28,171
15476,6,185
15477,5,272
15478,8,9007
15479,2,85
15480,2,189
15481,20,8651
15482,34,5797336
15483,11,291279
15484,20,58
15485,6,291146
15486,2,5797368
15487,37,9
15488,13,265
15489,6,5797336
15490,11,291279
15491,20,58
15492,6,291146
15493,2,5797368
15494,37,9
15495,7,429
15496,4,75035
15497,14,11
15498,11,74953
15499,6,703
15500,6,5797336
15501,11,291279
15502,24,62
15503,2,291146
15504,2,5797368
15505,5,667
15506,11,22
15507,4,62
15508,12,124
15509,9,7529
15510,5,9229
15511,28,171
15512,6,185
15513,5,272
15514,8,9007
15515,2,85
15516,2,189
15517,20,8651
15518,34,5797336
15519,11,291279
15520,20,58
15521,6,291146
15522,2,5797368
15523,37,9
15524,13,265
15525,6,5797336
15526,11,291279
15527,20,58
15528,6,291146
15529,2,5797368
15530,37,9
15531,7,429
15532,4,75035
15533,14,11
15534,11,74953
15535,6,703
15536,6,5797336
15537,11,291279
15538,24,62
15539,2,291146
15540,2,5797368
15541,5,667
15542,11,22
15543,4,62
15544,12,124
15545,9,7529
15546,5,9229
15547,28,171
15548,6,185
15549,5,272
15550,8,9007
15551,2,85
15552,2,189
15553,20,8651
15554,34,5797336
15555,11,291279
15556,20,58
15557,6,291146
15558,2,5797368
15559,37,9
15560,7,429
15561,4,75035
15562,14,11
15563,11,74953
15564,6,703
15565,6,5797336
15566,11,291279
15567,20,58
15568,6,291146
15569,2,5797368
15570,37,9
15571,13,265
15572,6,5797336
15573,11,291279
15574,24,62
15575,2,291146
15576,2,5797368
15577,5,667
15578,11,22
15579,4,62
15580,12,124
15581,9,7529
15582,5,9229
15583,28,171
15584,6,185
15585,5,272
15586,8,9007
15587,2,85
15588,2,189
15589,20,8651
15590,34,5797336
15591,11,291279
15592,20,58
15593,6,291146
15594,2,5797368
15595,37,9
15596,13,265
15597,6,5797336
15598,11,291279
15599,20,58
15600,6,291146
15601,2,5797368
15602,37,9
15603,7,429
15604,4,75035
15605,14,11
15606,11,74953
15607,6,703
15608,6,5797336
15609,11,291279
15610,24,62
15611,2,291146
15612,2,5797368
15613,5,667
15614,11,22
15615,4,62
15616,12,124
15617,9,7529
15618,5,9229
15619,28,171
15620,6,185
15621,5,272
15622,8,9007
15623,2,85
15624,2,189
15625,20,8651
15626,34,5797336
15627,11,291279
15628,20,58
15629,6,291146
15630,2,5797368
15631,37,9
15632,13,265
15633,6,5797336
15634,11,291279
15635,20,58
15636,6,291146
15637,2,5797368
15638,37,9
15639,13,265
15640,6,5797336
15641,11,291279
15642,24,62
15643,2,291146
15644,2,5797368
15645,5,667
15646,11,22
15647,4,62
15648,27,70
15649,9,7529
15650,5,9229
15651,28,171
15652,9,186
15653,9,9103
15654,25,189
15655,20,8651
15656,34,5797336
15657,11,291279
15658,20,58
15659,6,291146
15660,2,5797368
15661,37,9
15662,7,429
15663,4,75035
15664,14,11
15665,11,74953
15666,6,703
15667,6,5797336
15668,11,291279
15669,20,58
15670,6,291146
15671,2,5797368
15672,37,9
15673,13,265
15674,6,5797336
15675,11,291279
15676,24,62
15677,2,291146
15678,2,5797368
15679,5,667
15680,11,22
15681,4,62
15682,12,124
15683,9,7529
15684,5,9229
15685,28,171
15686,5,72
15687,9,9007
15688,2,85
15689,2,189
15690,20,8651
15691,34,5797336
15692,11,291279
15693,20,58
15694,6,291146
15695,2,5797368
15696,37,9
15697,7,429
15698,4,75035
15699,14,11
15700,11,74953
15701,6,703
15702,6,5797336
15703,11,291279
15704,20,58
15705,6,291146
15706,2,5797368
15707,37,9
15708,13,265
15709,6,5797336
15710,11,291279
15711,24,62
15712,2,291146
15713,2,5797368
15714,5,667
15715,11,22
15716,4,62
15717,12,124
15718,9,7529
15719,5,9229
15720,28,171
15721,5,72
15722,9,9007
15723,2,85
15724,2,189
15725,20,8651
15726,34,5797336
15727,11,291279
15728,20,58
15729,6,291146
15730,2,5797368
15731,37,9
15732,7,429
15733,4,75035
15734,14,11
15735,11,74953
15736,6,703
15737,6,5797336
15738,11,291279
15739,20,58
15740,6,291146
15741,2,5797368
15742,37,9
15743,13,265
15744,6,5797336
15745,11,291279
15746,4,126
15747,2,291146
15748,2,5797368
15749,5,667
15750,11,22
15751,4,62
15752,12,124
15753,9,7529
15754,5,9229
15755,28,171
15756,5,72
15757,9,9007
15758,2,85
15759,2,189
15760,20,8651
15761,34,5797336
15762,11,291279
15763,20,58
15764,6,291146
15765,2,5797368
15766,37,9
15767,13,265
15768,6,5797336
15769,11,291279
15770,20,58
15771,6,291146
15772,2,5797368
15773,37,9
15774,7,429
15775,4,75035
15776,14,11
15777,11,74953
15778,6,703
15779,6,5797336
15780,11,291279
15781,24,62
15782,2,291146
15783,2,5797368
15784,5,667
15785,11,22
15786,4,62
15787,12,124
15788,9,7529
15789,5,9229
15790,28,171
15791,5,72
15792,9,9007
15793,2,85
15794,2,189
15795,20,8651
15796,34,5797336
15797,11,291279
15798,20,58
15799,6,291146
15800,2,5797368
15801,37,9
15802,13,265
15803,6,5797336
15804,11,291279
15805,20,58
15806,6,291146
15807,2,5797368
15808,37,9
15809,7,429
15810,4,75035
15811,14,11
15812,11,74953
15813,6,703
15814,6,5797336
15815,11,291279
15816,24,62
15817,2,291146
15818,2,5797368
15819,5,667
15820,11,22
15821,4,62
15822,12,124
15823,9,7529
15824,5,9229
15825,28,171
15826,5,72
15827,9,9007
15828,2,85
15829,2,189
15830,20,8651
15831,34,5797336
15832,11,291279
15833,20,58
15834,6,291146
15835,2,5797368
15836,37,9
15837,13,265
15838,6,5797336
15839,11,291279
15840,20,58
15841,6,291146
15842,2,5797368
15843,37,9
15844,7,429
15845,4,75035
15846,14,11
15847,11,74953
15848,6,703
15849,6,5797336
15850,11,291279
15851,24,62
15852,2,291146
15853,2,5797368
15854,5,667
15855,11,22
15856,4,62
15857,12,124
15858,9,7529
15859,5,9229
15860,28,171
15861,5,72
15862,9,9007
15863,2,85
15864,2,189
15865,20,8651
15866,34,5797336
15867,11,291279
15868,20,58
15869,6,291146
15870,2,5797368
15871,37,9
15872,7,429
15873,4,75035
15874,14,11
15875,11,74953
15876,6,703
15877,6,5797336
15878,11,291279
15879,20,58
15880,6,291146
15881,2,5797368
15882,37,9
15883,13,265
15884,6,5797336
15885,11,291279
15886,24,62
15887,2,291146
15888,2,5797368
15889,5,667
15890,11,22
15891,4,62
15892,12,124
15893,9,7529
15894,5,9229
15895,28,171
15896,5,72
15897,9,9007
15898,2,85
15899,2,189
15900,20,8651
15901,34,5797336
15902,11,291279
15903,20,58
15904,6,291146
15905,2,5797368
15906,37,9
15907,7,429
15908,4,75035
15909,14,11
15910,11,74953
15911,6,703
15912,6,5797336
15913,11,291279
15914,20,58
15915,6,291146
15916,2,5797368
15917,37,9
15918,13,265
15919,6,5797336
15920,11,291279
15921,24,62
15922,2,291146
15923,2,5797368
15924,5,667
15925,11,22
15926,4,62
15927,12,124
15928,9,7529
15929,5,9229
15930,28,171
15931,5,72
15932,9,9007
15933,2,85
15934,2,189
15935,11,157
15936,11,27
15937,3,322
15938,7,328
15939,3,159
15940,2,9
15941,9,380
15942,8,109
15943,24,93
15944,3,79
15945,2,9
15946,7,578
15947,3,1528
15948,2,969
15949,3,30
15950,5,45
15951,1,10
15952,1,552
15953,2,9
15954,10,1220
15955,3,75484
15956,8,790413
15957,3,2868
15958,8,9
15959,34,9
15960,7,2695
15961,2,790408
15962,9,75450
15963,6,195
15964,2,350457
15965,2,10
15966,8,350483
15967,20,162
15968,1,276724
15969,5,276729
15970,3,125366
15971,8,13502958
15972,6,13502971
15973,4,125343
15974,3,10
15975,3,15
15976,4,141
15977,5,693
15978,14,39
15979,4,366
15980,2,9
15981,10,1030
15982,5,136881
15983,3,36
15984,3,24
15985,7,211140
15986,22,25
15987,7,27621
15988,30,27716
15989,4,10
15990,6,211338
15991,7,27769
15992,1,10
15993,4,18
15994,3,183166
15995,8,183189
15996,3,32
15997,6,139070
15998,7,51
15999,5,139149
16000,3,32
16001,6,125790
16002,10,5751
16003,4,72
16004,2,5669
16005,3,241
16006,8,126078
16007,3,32
16008,6,110318
16009,6,1309
16010,18,52
16011,2,324
16012,9,861
16013,2,110335
16014,3,32
16015,6,36270
16016,8,106
16017,6,22
16018,1,67500
16019,20,72
16020,1,281506
16021,5,281511
16022,7,67652
16023,1,25
16024,3,15829
16025,3,15827
16026,3,80
16027,4,36307
16028,5,2532
16029,9,13464165
16030,3,11
16031,1,12
16032,6,9
16033,2,230
16034,6,13236001
16035,13,9
16036,5,192950
16037,8,790413
16038,3,2868
16039,8,9
16040,34,9
16041,7,2695
16042,2,790408
16043,9,192916
16044,11,146
16045,11,166
16046,5,5347
16047,16,16
16048,9,5268
16049,4,35
16050,3,6721
16051,9,39
16052,4,42
16053,2,36
16054,4,6628
16055,3,50
16056,8,3494
16057,28,15
16058,2,15
16059,2,15
16060,9,43
16061,10,39
16062,14,39
16063,19,86
16064,25,86
16065,10,66
16066,4,54
16067,5,49
16068,4,59
16069,4,183
16070,6,177
16071,7,59
16072,2,275
16073,3,242
16074,5,59
16075,15,190
16076,3,207
16077,9,148
16078,5,209
16079,11,247
16080,3,275
16081,25,18
16082,14,2944
16083,3,6721
16084,6,85
16085,3,6620
16086,5,9
16087,9,13235767
16088,1,246
16089,5,13482782
16090,27,18
16091,15,13482610
16092,6,382
16093,2,13848175
16094,6,10
16095,10,13582528
16096,4,22759
16097,8,13559742
16098,3,13572008
16099,11,60
16100,6,74
16101,11,81
16102,2,494364
16103,5,494369
16104,6,162
16105,23,81
16106,2,494364
16107,5,494369
16108,6,162
16109,11,60
16110,6,74
16111,11,81
16112,2,494364
16113,5,494369
16114,6,162
16115,23,81
16116,2,494364
16117,5,494369
16118,6,1774190
16119,4,1632139
16120,8,790413
16121,3,2868
16122,8,9
16123,34,9
16124,7,2695
16125,2,790408
16126,9,1632105
16127,2,11760959
16128,1,32
16129,4,40
16130,1,32
16131,4,40
16132,1,32
16133,4,40
16134,1,32
16135,4,40
16136,1,32
16137,4,13040856
16138,5,377713
16139,1,133
16140,9,16154
16141,3,37
16142,2,5869315
16143,3,3430004
16144,11,9
16145,5,247
16146,2,9
16147,1,254
16148,1,10961339
16149,5,702170
16150,16,9
16151,4,17
16152,4,10
16153,10,12438028
16154,12,12
16155,2,2178643
16156,2,491
16157,23,10931
16158,55,111
16159,3,121
16160,10,10717
16161,2,112
16162,2,9
16163,1,254
16164,1,10961339
16165,5,702170
16166,16,9
16167,3,11057675
16168,4,1632139
16169,8,790413
16170,3,2868
16171,8,9
16172,34,9
16173,7,2695
16174,2,790408
16175,9,1632105
16176,2,11798713
16177,6,13426588
16178,7,489
16179,2,683
16180,8,76699
16181,26,76773
16182,1,9
16183,2,529014
16184,12,74414
16185,18,1253137
16186,5,1253127
16187,26,74257
16188,3,532971
16189,4,251
16190,8,790413
16191,3,2868
16192,8,9
16193,34,9
16194,7,2695
16195,2,790408
16196,9,217
16197,2,532959
16198,5,529085
16199,4,27
16200,6,787030
16201,5,216421
16202,12,15
16203,2,227981
16204,2,227980
16205,7,41
16206,6,216469
16207,1,41024
16208,3,12
16209,3,41007
16210,2,787013
16211,4,524267
16212,11,524298
16213,3,606
16214,8,9
16215,3,9
16216,4,10044921
16217,8,10044939
16218,7,10041424
16219,22,10041487
16220,7,125
16221,5,10044068
16222,6,7436
16223,15,9
16224,5,4773
16225,5,2110202
16226,19,2110143
16227,6,9843524
16228,6,9843516
16229,2,9841579
16230,6,9841568
16231,7,4711
16232,4,1027
16233,7,213
16234,7,20
16235,14,284
16236,15,418
16237,6,420
16238,3,10
16239,16,9
16240,3,9523289
16241,22,2401
16242,12,9
16243,10,2335
16244,2,20
16245,3,3570
16246,11,9
16247,16,149510
16248,2,10
16249,15,149445
16250,4,84778
16251,8,84754
16252,2,231
16253,3,158
16254,3,9
16255,8,3326
16256,3,35
16257,8,9523191
16258,2,1222
16259,3,10069652
16260,15,10069608
16261,13,1276
16262,2,1255
16263,8,559
16264,2,549
16265,4,10
16266,2,10
16267,28,52
16268,16,52
16269,16,52
16270,16,52
16271,16,52
16272,16,52
16273,16,52
16274,20,381
16275,3,371
16276,15,41
16277,12,41
16278,12,41
16279,12,41
16280,12,41
16281,12,41
16282,12,41
16283,14,81
16284,9,60
16285,7,228
16286,11,23
16287,3,52
16288,6,23
16289,3,52
16290,6,23
16291,3,52
16292,16,52
16293,16,52
16294,16,52
16295,16,52
16296,33,12
16297,3,41
16298,6,12
16299,3,41
16300,6,12
16301,3,41
16302,12,41
16303,12,41
16304,12,41
16305,12,41
16306,25,15
16307,5,920
16308,6,884
16309,4,9523218
16310,10,9523189
16311,40,77
16312,20,77
16313,20,77
16314,22,148
16315,12,9523573
16316,10,9523544
16317,15,146
16318,2,9
16319,10,8347
16320,3,10044089
16321,6,61
16322,1,528831
16323,10,528860
16324,3,529142
16325,6,11
16326,1,87827
16327,8,87803
16328,2,529178
16329,1,68
16330,1,9
16331,8,10044035
16332,10,9514599
16333,7,9514582
16334,5,1641
16335,26,579
16336,2,10466240
16337,20,2097
16338,23,74
16339,2,671
16340,2,9
16341,2,671
16342,20,57
16343,10,344
16344,7,12
16345,6,1116
16346,30,1032
16347,2,261
16348,12,319466
16349,9,319443
16350,3,398213
16351,5,398197
16352,8,1614
16353,5,10466165
16354,1,581
16355,2,10043043
16356,8,10043016
16357,3,10046484
16358,8,790413
16359,3,2868
16360,8,9
16361,34,9
16362,7,2695
16363,2,790408
16364,9,10046450
16365,3,562
16366,1,9691092
16367,4,13036135
16368,3,10
16369,4,11
16370,2,18
16371,3,11
16372,2,255
16373,4,41
16374,7,20
16375,2,245
16376,2,13036231
16377,2,9691082
16378,1,561
16379,5,3404139
16380,15,6944795
16381,1,9
16382,4,9
16383,2,106
16384,1,9
16385,5,123
16386,1,23
16387,3,9
16388,8,9
16389,4,1594
16390,4,1594
16391,35,19
16392,1,24
16393,5,193633
16394,4,1594
16395,35,19
16396,1,24
16397,5,193633
16398,4,19
16399,1,24
16400,5,193633
16401,1,193605
16402,1,1739
16403,4,181846
16404,6,3829
16405,4,25
16406,1,52
16407,1,57
16408,3,3868
16409,3,9
16410,1,13
16411,1,13662833
16412,2,11
16413,1,9
16414,2,21
16415,1,13662788
16416,2,13951209
16417,12,38979
16418,5,38988
16419,1,13
16420,1,6944667
16421,6,3404194
16422,4,520
16423,1,9681066
16424,11,13025973
16425,8,23
16426,1,85
16427,4,41
16428,7,20
16429,2,75
16430,3,11
16431,2,10
16432,4,13026075
16433,5,9681029
16434,1,519
16435,1,10046072
16436,2,10046075
16437,2,10046548
16438,8,790413
16439,3,2868
16440,8,9
16441,34,9
16442,7,2695
16443,2,790408
16444,9,10046514
16445,4,10043139
16446,8,10043112
16447,1,193605
16448,1,1739
16449,4,181846
16450,6,3829
16451,4,25
16452,1,52
16453,1,57
16454,3,3868
16455,3,9
16456,1,13
16457,1,13662833
16458,2,11
16459,1,9
16460,2,21
16461,1,13662788
16462,2,13951209
16463,12,38979
16464,5,38988
16465,10,1013828
16466,16,10
16467,5,13000823
16468,18,13000867
16469,8,13627
16470,21,1259961
16471,5,1259951
16472,20,44
16473,13,13863
16474,10,10
16475,1,193605
16476,1,1739
16477,4,181846
16478,6,3829
16479,4,25
16480,1,52
16481,1,57
16482,3,3868
16483,3,9
16484,1,13
16485,1,13662833
16486,2,11
16487,1,9
16488,2,21
16489,1,13662788
16490,2,13951209
16491,12,38979
16492,5,38988
16493,10,1013828
16494,16,10
16495,5,13000823
16496,18,13000867
16497,8,13627
16498,21,1259961
16499,5,1259951
16500,20,44
16501,13,13863
16502,10,10
16503,7,30
16504,5,3660
16505,13,9
16506,5,1013828
16507,16,10
16508,5,13000823
16509,18,13000867
16510,8,13627
16511,21,1259961
16512,5,1259951
16513,20,44
16514,13,13863
16515,10,10
16516,7,30
16517,5,3660
16518,13,9
16519,27,52
16520,11,388
16521,13,19
16522,6,5455885
16523,12,11932
16524,6,34
16525,4,22
16526,2,12
16527,2,11905
16528,4,14092
16529,5,518
16530,6,166
16531,2,160
16532,5,13526
16533,8,5455946
16534,2,27
16535,2,70
16536,7,347
16537,4,13003740
16538,9,13003760
16539,3,83679
16540,9,73626
16541,18,1253137
16542,5,1253127
16543,26,73469
16544,4,200
16545,18,10
16546,8,107
16547,2,52
16548,3,2138
16549,10,9
16550,2,85028
16551,14,9
16552,7,443299
16553,11,225
16554,3,1473
16555,13,32
16556,11,9
16557,1,177100
16558,7,38
16559,1,174080
16560,5,174085
16561,2,177165
16562,4,1594
16563,32,77
16564,7,12
16565,5,1799
16566,4,181846
16567,6,3829
16568,6,9
16569,2,21
16570,1,497
16571,3,116
16572,20,41
16573,2,492
16574,3,3884
16575,1,30
16576,5,3660
